TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,0206,5,,XY,1220,10340,0,307,1,X,06,2024
1,AK,07XX,3,,XQ,1220,70007,226,691,2,X,06,2024
1,AK,0901,5,,XY,1220,26683,0,26,2,X,06,2024
1,AK,09XX,3,,XQ,1220,7391,536,145,1,X,06,2024
1,AK,2006,3,,XM,1220,11586,1,7,1,X,06,2024
1,AK,20XX,3,,XA,1220,89381,1213,1795,1,X,06,2024
1,AK,20XX,3,,XA,1220,669856,334,13141,2,X,06,2024
1,AK,20XX,3,,XC,1220,126772,233,2487,1,X,06,2024
1,AK,20XX,3,,XC,1220,6047,33,87,2,X,06,2024
1,AK,20XX,3,,XM,1220,13483,905,138,1,X,06,2024
1,AK,20XX,3,,XO,1220,2927,45,72,1,X,06,2024
1,AK,20XX,3,,XQ,1220,69126,157,1347,1,X,06,2024
1,AK,2301,5,TM,,2010,4999,0,0,1,0,06,2024
1,AK,2304,5,CM,,2010,28446,0,0,2,0,06,2024
1,AK,2304,5,CO,,2010,160815,0,0,1,0,06,2024
1,AK,2304,5,GT,,2010,118791,0,0,1,0,06,2024
1,AK,2304,5,GT,,2010,5094,0,0,2,0,06,2024
1,AK,2304,5,JA,,2010,17977,0,0,2,0,06,2024
1,AK,2304,5,MX,,2010,27366,0,0,1,0,06,2024
1,AK,2304,5,NL,,2010,12637,0,0,1,0,06,2024
1,AK,2304,5,NL,,2010,25000,0,0,1,1,06,2024
1,AK,2304,5,NL,,2010,812890,0,0,2,0,06,2024
1,AK,2304,5,PU,,2010,4401,0,0,1,0,06,2024
1,AK,2304,5,PU,,2010,39276,0,0,2,0,06,2024
1,AK,2304,5,QT,,2010,8451,0,0,1,0,06,2024
1,AK,2304,5,QT,,2010,9160,0,0,2,0,06,2024
1,AK,2304,5,TL,,2010,28422,0,0,1,0,06,2024
1,AK,2304,5,TL,,2010,5519,0,0,2,0,06,2024
1,AK,2304,8,TM,,2010,40000,0,0,1,X,06,2024
1,AK,2408,5,CH,,2010,9000,0,0,1,0,06,2024
1,AK,3004,5,,XC,1220,579783,0,9448,1,X,06,2024
1,AK,3004,5,,XC,1220,30225,0,592,2,X,06,2024
1,AK,3004,5,,XY,1220,301488,0,2422,2,X,06,2024
1,AK,3009,5,,XC,1220,197664,0,1229,1,X,06,2024
1,AK,3023,5,,XC,1220,242256,0,2397,1,X,06,2024
1,AK,30XX,3,,XC,1220,29323,121,685,1,X,06,2024
1,AK,3101,5,,XC,1220,40352,0,880,1,X,06,2024
1,AK,3103,5,,XC,1220,5260714,0,52299,1,X,06,2024
1,AK,3103,5,,XC,1220,537577,0,5416,2,X,06,2024
1,AK,3104,5,,XY,1220,2853544,0,42691,1,X,06,2024
1,AK,3104,5,,XY,1220,326388,0,4796,2,X,06,2024
1,AK,3106,5,,XC,1220,1483721,0,25911,1,X,06,2024
1,AK,3126,5,,XC,1220,5305,0,104,1,X,06,2024
1,AK,3126,5,,XY,1220,4122570,0,56549,1,X,06,2024
1,AK,31XX,1,,XC,1220,38277,17041,750,1,X,06,2024
