TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,0712,5,,XQ,1220,14609,0,286,1,X,04,2024
1,AK,0901,5,,XY,1220,26482,0,26,1,X,04,2024
1,AK,19XX,1,XX,,2010,72786,40210,0,1,0,04,2024
1,AK,20XX,3,,XA,1220,111914,775,980,1,X,04,2024
1,AK,20XX,3,,XA,1220,24831,63,178,2,X,04,2024
1,AK,20XX,3,,XC,1220,78214,225,1080,1,X,04,2024
1,AK,20XX,3,,XM,1220,21835,47,72,1,X,04,2024
1,AK,20XX,3,,XO,1220,35490,616,776,1,X,04,2024
1,AK,20XX,3,,XQ,1220,63052,4128,2608,1,X,04,2024
1,AK,20XX,3,,XQ,1220,3353,13,65,2,X,04,2024
1,AK,2303,5,MX,,2010,164884,0,0,1,0,04,2024
1,AK,2304,5,CH,,2010,17001,0,0,1,0,04,2024
1,AK,2304,5,CM,,2010,10700,0,0,1,0,04,2024
1,AK,2304,5,CM,,2010,10050,0,0,2,0,04,2024
1,AK,2304,5,CO,,2010,27199,0,0,1,0,04,2024
1,AK,2304,5,CO,,2010,3520,0,0,2,0,04,2024
1,AK,2304,5,GT,,2010,81663,0,0,1,0,04,2024
1,AK,2304,5,MX,,2010,4516,0,0,1,0,04,2024
1,AK,2304,5,MX,,2010,9221,0,0,2,0,04,2024
1,AK,2304,5,NL,,2010,18047,0,0,1,0,04,2024
1,AK,2304,5,NL,,2010,47506,0,0,2,0,04,2024
1,AK,2304,5,QT,,2010,16257,0,0,1,0,04,2024
1,AK,2304,5,SL,,2010,21798,0,0,1,0,04,2024
1,AK,2304,5,TL,,2010,7481,0,0,2,0,04,2024
1,AK,2304,5,TM,,2010,51885,0,0,1,0,04,2024
1,AK,2304,8,GT,,2010,13500,0,0,1,X,04,2024
1,AK,2304,8,MX,,2010,6000,0,0,1,X,04,2024
1,AK,2305,5,CO,,2010,96165,0,0,1,0,04,2024
1,AK,2305,5,JA,,2010,33136,0,0,1,0,04,2024
1,AK,2305,5,JA,,2010,109463,0,0,2,0,04,2024
1,AK,2408,5,CH,,2010,76618,0,0,1,0,04,2024
1,AK,2506,5,BC,,2010,12346,0,0,1,0,04,2024
1,AK,2604,5,QT,,2010,7580,0,0,1,0,04,2024
1,AK,3004,5,,XC,1220,3754089,0,59591,1,X,04,2024
1,AK,3004,5,,XC,1220,29558,0,601,2,X,04,2024
1,AK,3009,5,,XC,1220,461631,0,3277,1,X,04,2024
1,AK,3023,5,,XC,1220,648855,0,4900,1,X,04,2024
1,AK,30XX,1,,XC,1220,186349,1348330,1845,1,X,04,2024
1,AK,30XX,3,,XC,1220,53325,169,973,1,X,04,2024
1,AK,3101,5,,XC,1220,26689,0,581,1,X,04,2024
1,AK,3103,5,,XC,1220,4913309,0,50864,1,X,04,2024
1,AK,3103,5,,XC,1220,3430,0,81,2,X,04,2024
1,AK,3104,5,,XY,1220,605571,0,11518,1,X,04,2024
1,AK,3104,5,,XY,1220,408427,0,10370,2,X,04,2024
1,AK,3106,5,,XC,1220,689464,0,12041,1,X,04,2024
1,AK,3126,5,,XY,1220,1850618,0,25363,1,X,04,2024
1,AK,31XX,3,,XA,1220,3335,6,65,1,X,04,2024
1,AK,31XX,3,,XC,1220,82113,310,1610,1,X,04,2024
1,AK,3310,5,,XA,1220,8788,0,98,1,X,04,2024
1,AK,33XX,3,,XA,1220,4279,13,61,2,X,04,2024
1,AK,3401,5,,XM,1220,11218,0,790,1,X,04,2024
1,AK,3401,5,,XM,1220,2547,0,44,2,X,04,2024
1,AK,3403,5,,XS,1220,1064893,0,381,1,X,04,2024
1,AK,34XX,3,,XA,1220,7081,22,76,1,X,04,2024
1,AK,35XX,3,,XA,1220,4225,25,460,2,X,04,2024
1,AK,3801,5,,XO,1220,54247,0,1268,1,X,04,2024
1,AK,3801,5,,XY,1220,12237,0,434,1,X,04,2024
1,AK,3802,5,,XO,1220,17167,0,517,1,X,04,2024
1,AK,4101,3,,XA,1220,5782,4,113,1,X,04,2024
1,AK,4101,3,,XO,1220,5281,312,67,1,X,04,2024
1,AK,4101,3,,XQ,1220,6451,641,614,2,X,04,2024
1,AK,41XX,3,XX,,2010,2800,1,0,2,0,04,2024
1,AK,53XX,1,,XB,1220,1414302,465382,30985,1,X,04,2024
1,AK,70XX,5,,XC,1220,14817,0,521,1,X,04,2024
1,AK,70XX,8,,XA,1220,928,0,10,1,X,04,2024
1,AK,70XX,8,,XA,1220,509,0,7,2,X,04,2024
1,AK,70XX,8,,XC,1220,11695,0,209,1,X,04,2024
1,AK,70XX,8,,XQ,1220,125,0,1,1,X,04,2024
1,AK,70XX,8,,XQ,1220,114,0,10,2,X,04,2024
1,AL,0106,5,,XB,1220,615910,0,8651,1,X,04,2024
1,AL,0106,5,,XB,1220,73281,0,1437,2,X,04,2024
1,AL,0115,5,,XB,1220,500500,0,11933,1,X,04,2024
1,AL,0115,5,,XB,1220,61085,0,2177,2,X,04,2024
1,AL,0206,5,,XM,1220,2893,0,100,1,X,04,2024
1,AL,0206,5,,XO,1220,10217,0,454,1,X,04,2024
1,AL,0209,5,,XQ,1220,237776,0,2219,1,X,04,2024
1,AL,0701,5,,XO,1220,198076,0,4596,1,X,04,2024
1,AL,0708,5,,XO,1220,10302718,0,106085,1,X,04,2024
1,AL,0708,5,,XO,1220,281827,0,6411,2,X,04,2024
1,AL,0708,5,,XQ,1220,432871,0,13527,1,X,04,2024
1,AL,0712,5,,XA,1220,3696,0,340,1,X,04,2024
1,AL,0712,5,,XB,1220,7467,0,999,1,X,04,2024
1,AL,0712,5,,XM,1220,231901,0,4826,1,X,04,2024
1,AL,0712,5,,XO,1220,98263,0,5881,1,X,04,2024
1,AL,0712,5,,XO,1220,59217,0,1110,2,X,04,2024
1,AL,0712,5,,XQ,1220,3793470,0,69800,1,X,04,2024
1,AL,0712,5,,XQ,1220,2365095,0,30796,2,X,04,2024
1,AL,0712,8,,XQ,1220,50293,0,292,1,X,04,2024
