TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,0712,5,,XQ,1220,364951,0,3613,2,X,05,2023
1,AK,0712,5,,XW,1220,2647,0,0,1,X,05,2023
1,AK,0901,5,,XO,1220,6316,0,123,1,X,05,2023
1,AK,19XX,1,XX,,2010,65268,38860,0,1,0,05,2023
1,AK,2006,3,,XM,1220,2782,14,7,1,X,05,2023
1,AK,20XX,3,,XA,1220,119133,7931,459,1,X,05,2023
1,AK,20XX,3,,XA,1220,203615,291,4182,2,X,05,2023
1,AK,20XX,3,,XC,1220,101304,213,9114,1,X,05,2023
1,AK,20XX,3,,XC,1220,4407,12,88,2,X,05,2023
1,AK,20XX,3,,XM,1220,17321,757,311,1,X,05,2023
1,AK,20XX,3,,XO,1220,43495,1106,1045,1,X,05,2023
1,AK,20XX,3,,XQ,1220,61902,89,1060,1,X,05,2023
1,AK,20XX,3,,XQ,1220,21137,318,412,2,X,05,2023
1,AK,2303,5,CO,,2010,4539,0,0,1,0,05,2023
1,AK,2304,5,AG,,2010,15496,0,0,1,0,05,2023
1,AK,2304,5,CL,,2010,173862,0,0,1,0,05,2023
1,AK,2304,5,CM,,2010,51802,0,0,1,0,05,2023
1,AK,2304,5,CM,,2010,89561,0,0,2,0,05,2023
1,AK,2304,5,CO,,2010,4200,0,0,1,0,05,2023
1,AK,2304,5,CO,,2010,6645,0,0,2,0,05,2023
1,AK,2304,5,DF,,2010,65876,0,0,1,0,05,2023
1,AK,2304,5,GT,,2010,614259,0,0,1,0,05,2023
1,AK,2304,5,GT,,2010,187387,0,0,2,0,05,2023
1,AK,2304,5,JA,,2010,12350,0,0,1,0,05,2023
1,AK,2304,5,MI,,2010,40672,0,0,1,0,05,2023
1,AK,2304,5,MX,,2010,58180,0,0,1,0,05,2023
1,AK,2304,5,MX,,2010,24136,0,0,2,0,05,2023
1,AK,2304,5,NL,,2010,38032,0,0,1,0,05,2023
1,AK,2304,5,NL,,2010,583151,0,0,2,0,05,2023
1,AK,2304,5,PU,,2010,41330,0,0,1,0,05,2023
1,AK,2304,5,QT,,2010,64351,0,0,1,0,05,2023
1,AK,2304,5,SL,,2010,69798,0,0,1,0,05,2023
1,AK,2304,5,TL,,2010,22400,0,0,2,0,05,2023
1,AK,2305,5,JA,,2010,42930,0,0,2,0,05,2023
1,AK,2305,5,MX,,2010,52665,0,0,1,0,05,2023
