TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,02,5,CM,,2010,51178,0,0,2,0,05,2023
1,AK,03,1,,XC,1220,210082,47867,2880,1,X,05,2023
1,AK,03,3,,XC,1220,2821,181,302,1,X,05,2023
1,AK,03,5,,XC,1220,1230239,0,18016,1,X,05,2023
1,AK,03,5,,XY,1220,1380058,0,18914,1,X,05,2023
1,AK,05,5,,XC,1220,17073,0,369,1,X,05,2023
1,AK,08,5,JA,,2010,42930,0,0,2,0,05,2023
1,AK,15,5,,XC,1220,273059,0,2218,1,X,05,2023
1,AK,23,5,,XC,1220,657254,0,3793,1,X,05,2023
1,AK,27,5,,XC,1220,5913531,0,73676,1,X,05,2023
1,AK,28,5,,XA,1220,2634,0,20,1,X,05,2023
1,AK,28,5,GT,,2010,66945,0,0,1,0,05,2023
1,AK,29,5,PU,,2010,11896,0,0,1,0,05,2023
1,AK,30,5,MX,,2010,52665,0,0,1,0,05,2023
1,AK,34,5,DF,,2010,23876,0,0,1,0,05,2023
1,AK,34,5,JA,,2010,12350,0,0,1,0,05,2023
1,AK,39,5,,XC,1220,3598,0,295,1,X,05,2023
1,AK,39,5,CM,,2010,16534,0,0,1,0,05,2023
1,AK,39,5,CO,,2010,4200,0,0,1,0,05,2023
1,AK,39,5,GT,,2010,59546,0,0,1,0,05,2023
1,AK,39,5,MX,,2010,30864,0,0,1,0,05,2023
1,AK,39,5,PU,,2010,29434,0,0,1,0,05,2023
1,AK,40,3,,XM,1220,4154,9,73,1,X,05,2023
1,AK,40,5,TB,,2010,21852,0,0,1,1,05,2023
1,AK,44,5,,XC,1220,42568,0,738,1,X,05,2023
1,AK,47,5,GT,,2010,15684,0,0,1,0,05,2023
1,AK,47,5,GT,,2010,47052,0,0,2,0,05,2023
1,AK,48,5,MI,,2010,26478,0,0,1,0,05,2023
1,AK,48,5,MX,,2010,24136,0,0,2,0,05,2023
1,AK,48,5,NL,,2010,26892,0,0,1,0,05,2023
1,AK,56,5,NL,,2010,377370,0,0,2,0,05,2023
1,AK,63,3,,XM,1220,5696,148,165,1,X,05,2023
1,AK,63,3,,XO,1220,9272,1028,266,1,X,05,2023
1,AK,63,5,,XO,1220,15533,0,587,1,X,05,2023
1,AK,70,5,,XC,1220,6549,0,156,2,X,05,2023
1,AK,72,1,XX,,2010,65268,38860,0,1,0,05,2023
1,AK,72,5,AG,,2010,15496,0,0,1,0,05,2023
1,AK,73,3,,XA,1220,4128,7615,167,1,X,05,2023
1,AK,73,3,,XC,1220,4712,52,191,1,X,05,2023
1,AK,73,5,,XO,1220,13838,0,700,1,X,05,2023
1,AK,73,5,GT,,2010,3443,0,0,1,0,05,2023
1,AK,73,5,MI,,2010,14194,0,0,1,0,05,2023
1,AK,73,5,MX,,2010,3013,0,0,1,0,05,2023
1,AK,73,5,QT,,2010,64351,0,0,1,0,05,2023
