TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,02,5,CH,,2010,18838,0,0,1,0,08,2021
1,AK,03,1,,XB,1220,6616561,3337136,144961,1,X,08,2021
1,AK,03,3,,XB,1220,1063818,294916,23306,1,X,08,2021
1,AK,03,3,,XC,1220,6285,756,198,1,X,08,2021
1,AK,03,5,,XB,1220,761533,0,16680,1,X,08,2021
1,AK,03,5,,XC,1220,6363033,0,158024,1,X,08,2021
1,AK,03,5,,XC,1220,27760,0,415,2,X,08,2021
1,AK,03,5,,XO,1220,74821,0,1025,1,X,08,2021
1,AK,03,5,,XY,1220,4377720,0,66981,1,X,08,2021
1,AK,03,8,,XC,1220,700010,0,9997,1,X,08,2021
1,AK,05,5,,XY,1220,15135,0,92,1,X,08,2021
1,AK,08,5,SI,,2010,162000,0,0,2,0,08,2021
1,AK,15,5,,XC,1220,1175061,0,11667,1,X,08,2021
1,AK,16,5,,XC,1220,50390,0,118,1,X,08,2021
1,AK,21,5,HG,,2010,3069,0,0,1,0,08,2021
1,AK,26,1,,XC,1220,83504743,36435892,156488,1,X,08,2021
1,AK,27,5,,XC,1220,6754193,0,122801,1,X,08,2021
1,AK,27,5,,XY,1220,43947,0,860,1,X,08,2021
1,AK,38,5,JA,,2010,10600,0,0,1,0,08,2021
1,AK,39,5,NL,,2010,85773,0,0,1,0,08,2021
1,AK,39,5,NL,,2010,14904,0,0,2,0,08,2021
1,AK,39,5,SL,,2010,14869,0,0,1,0,08,2021
1,AK,39,5,SO,,2010,18500,0,0,1,0,08,2021
1,AK,40,3,,XA,1220,7300,8,92,1,X,08,2021
1,AK,40,5,CO,,2010,3737,0,0,1,0,08,2021
1,AK,40,5,NL,,2010,15755,0,0,2,0,08,2021
1,AK,44,1,,XC,1220,294201,2656330,2912,1,X,08,2021
1,AK,47,5,BC,,2010,5600,0,0,1,0,08,2021
1,AK,48,5,NL,,2010,16299,0,0,2,0,08,2021
1,AK,48,6,QT,,2010,34513,0,0,1,0,08,2021
1,AK,63,3,,XA,1220,41955,1066,3655,1,X,08,2021
1,AK,63,3,,XC,1220,3200,366,61,1,X,08,2021
1,AK,63,3,,XO,1220,11590,1325,599,1,X,08,2021
