TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,40,5,1220,6975,0,88,2,X,02,2024
1,0101,42,5,1220,21692,0,313,1,X,02,2024
1,0101,48,5,1220,16087,0,326,1,X,02,2024
1,0101,63,5,1220,26913,0,595,1,X,02,2024
1,0101,72,6,1220,55601,0,2849,1,X,02,2024
1,0101,73,5,1220,4555,0,108,1,X,02,2024
1,0101,73,5,1220,8982,0,214,2,X,02,2024
1,0101,84,5,1220,30805,0,558,1,X,02,2024
1,0101,94,5,1220,32473,0,148,2,X,02,2024
1,0102,72,6,1220,42831,0,888,1,X,02,2024
1,0102,87,5,1220,7552,0,126,1,X,02,2024
1,0103,40,5,1220,3492,0,44,1,X,02,2024
1,0103,62,5,1220,13111,0,12,2,X,02,2024
1,0103,69,5,1220,3058,0,108,1,X,02,2024
1,0103,73,5,1220,13253,0,434,1,X,02,2024
1,0103,73,5,1220,8867,0,12,2,X,02,2024
1,0103,84,5,1220,576975,0,900,1,X,02,2024
1,0103,84,5,1220,413767,0,409,2,X,02,2024
1,0103,85,5,1220,28379,0,21,1,X,02,2024
1,0103,85,5,1220,5426,0,4,2,X,02,2024
1,0103,87,5,1220,114113,0,913,1,X,02,2024
1,0103,87,5,1220,346912,0,2778,2,X,02,2024
1,0104,01,5,1220,196784,0,3759,1,X,02,2024
1,0104,17,5,1220,42948,0,2134,1,X,02,2024
1,0104,19,5,1220,202495,0,18967,1,X,02,2024
1,0104,25,5,1220,44352,0,804,1,X,02,2024
1,0104,31,5,1220,25841,0,3245,1,X,02,2024
1,0104,32,5,1220,5087,0,148,2,X,02,2024
1,0104,35,5,1220,2789,0,138,2,X,02,2024
1,0104,38,5,1220,77412,0,1685,1,X,02,2024
1,0104,39,5,1220,39671,0,1063,1,X,02,2024
1,0104,39,5,1220,34351,0,1167,2,X,02,2024
1,0104,40,5,1220,5764,0,101,1,X,02,2024
1,0104,44,5,1220,14962606,0,488491,1,X,02,2024
1,0104,44,5,1220,45489,0,450,2,X,02,2024
1,0104,47,5,1220,477008,0,9935,1,X,02,2024
1,0104,47,6,1220,487696,0,7202,1,X,02,2024
1,0104,48,5,1220,9843974,0,487054,1,X,02,2024
1,0104,54,5,1220,375837,0,4019,1,X,02,2024
1,0104,55,5,1220,498048,0,5307,1,X,02,2024
1,0104,56,5,1220,29485,0,400,1,X,02,2024
1,0104,59,5,1220,40209,0,886,2,X,02,2024
1,0104,68,5,1220,479199,0,23133,1,X,02,2024
1,0104,69,5,1220,5796,0,168,1,X,02,2024
1,0104,70,5,1220,27900,0,1776,1,X,02,2024
1,0104,72,5,1220,71582,0,6545,1,X,02,2024
1,0104,72,6,1220,477169,0,9132,1,X,02,2024
1,0104,73,5,1220,176200,0,1745,1,X,02,2024
1,0104,73,5,1220,15591,0,1650,2,X,02,2024
1,0104,73,6,1220,306441,0,9547,1,X,02,2024
1,0104,74,5,1220,93386,0,1360,1,X,02,2024
1,0104,76,5,1220,330663,0,24149,1,X,02,2024
1,0104,76,6,1220,25253,0,231,1,X,02,2024
1,0104,80,5,1220,3642,0,221,1,X,02,2024
1,0104,82,5,1220,12222,0,239,1,X,02,2024
1,0104,84,5,1220,135909,0,3613,1,X,02,2024
1,0104,84,5,1220,82812,0,2835,2,X,02,2024
1,0104,85,5,1220,14031,0,293,1,X,02,2024
1,0104,85,5,1220,12255,0,287,2,X,02,2024
1,0104,87,5,1220,1723406,0,41121,1,X,02,2024
1,0104,87,5,1220,8048,0,214,2,X,02,2024
1,0104,89,5,1220,3608,0,194,1,X,02,2024
1,0104,92,5,1220,14551,0,420,1,X,02,2024
1,0104,94,5,1220,58388,0,2438,1,X,02,2024
1,0104,95,5,1220,4311,0,175,2,X,02,2024
1,0105,25,6,1220,18263,0,148,1,X,02,2024
1,0105,25,6,1220,992010,0,93671,2,X,02,2024
1,0105,27,6,1220,134312,0,3333,1,X,02,2024
1,0105,39,5,1220,102019,0,2000,1,X,02,2024
1,0105,44,6,1220,647266,0,12876,1,X,02,2024
1,0105,54,5,1220,60485,0,2880,1,X,02,2024
1,0106,01,5,1220,126348,0,1338,1,X,02,2024
