TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,03,5,,XC,1220,744090,0,12719,1,X,02,2024
1,AK,08,5,JA,,2010,27090,0,0,2,0,02,2024
1,AK,15,5,,XC,1220,1472416,0,13313,1,X,02,2024
1,AK,22,5,,XA,1220,4156,0,19,1,X,02,2024
1,AK,23,5,,XC,1220,725398,0,3936,1,X,02,2024
1,AK,23,5,,XS,1220,75188,0,3333,1,X,02,2024
1,AK,26,1,,XC,1220,22723585,6771020,71,1,X,02,2024
1,AK,27,5,,XC,1220,7230437,0,75117,1,X,02,2024
1,AK,30,5,TM,,2010,25477,0,0,1,0,02,2024
1,AK,30,5,TM,,2010,74394,0,0,2,0,02,2024
1,AK,32,5,MX,,2010,103989,0,0,1,0,02,2024
1,AK,33,5,MX,,2010,18464,0,0,1,0,02,2024
1,AK,34,5,TM,,2010,13200,0,0,1,0,02,2024
1,AK,36,5,,XY,1220,7483,0,29,1,X,02,2024
1,AK,36,5,,XY,1220,136308,0,539,2,X,02,2024
1,AK,38,5,,XC,1220,4436,0,148,1,X,02,2024
1,AK,38,5,TM,,2010,41580,0,0,2,0,02,2024
1,AK,39,5,CM,,2010,47650,0,0,2,0,02,2024
1,AK,39,5,NL,,2010,5403,0,0,1,0,02,2024
1,AK,39,5,PU,,2010,3135,0,0,1,0,02,2024
1,AK,42,3,,XA,1220,8306,88,162,1,X,02,2024
1,AK,42,3,,XC,1220,3339,10,65,1,X,02,2024
1,AK,44,1,,XC,1220,828704,3500000,8205,1,X,02,2024
1,AK,44,5,,XC,1220,8792,0,370,1,X,02,2024
1,AK,44,5,,XO,1220,5505,0,262,1,X,02,2024
1,AK,48,5,MX,,2010,8917,0,0,1,0,02,2024
1,AK,56,5,NL,,2010,598795,0,0,2,0,02,2024
1,AK,63,3,,XC,1220,2564,293,73,1,X,02,2024
1,AK,63,3,,XO,1220,2567,61,68,1,X,02,2024
