TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,0206,5,,XY,1220,11210,0,1222,1,X,02,2024
1,AK,0712,5,,XO,1220,4339,0,449,1,X,02,2024
1,AK,07XX,3,,XQ,1220,15484,7,33,1,X,02,2024
1,AK,09XX,3,,XC,1220,146432,3394,2850,1,X,02,2024
1,AK,20XX,3,,XA,1220,53970,803,908,1,X,02,2024
1,AK,20XX,3,,XA,1220,45617,68,894,2,X,02,2024
1,AK,20XX,3,,XC,1220,416558,780,7840,1,X,02,2024
1,AK,20XX,3,,XC,1220,9319,3,74,2,X,02,2024
1,AK,20XX,3,,XO,1220,2567,61,68,1,X,02,2024
1,AK,20XX,3,,XQ,1220,8708,5,171,2,X,02,2024
1,AK,2303,5,MX,,2010,152306,0,0,1,0,02,2024
1,AK,2304,5,CM,,2010,26270,0,0,1,0,02,2024
1,AK,2304,5,CM,,2010,53881,0,0,2,0,02,2024
1,AK,2304,5,CO,,2010,8913,0,0,2,0,02,2024
1,AK,2304,5,GT,,2010,8832,0,0,2,0,02,2024
1,AK,2304,5,MX,,2010,157666,0,0,1,0,02,2024
1,AK,2304,5,MX,,2010,52805,0,0,2,0,02,2024
1,AK,2304,5,NL,,2010,125018,0,0,1,0,02,2024
1,AK,2304,5,NL,,2010,612427,0,0,2,0,02,2024
1,AK,2304,5,PU,,2010,3135,0,0,1,0,02,2024
1,AK,2304,5,TM,,2010,88651,0,0,1,0,02,2024
1,AK,2304,5,TM,,2010,336666,0,0,2,0,02,2024
1,AK,2304,5,VE,,2010,30701,0,0,1,0,02,2024
1,AK,2305,5,JA,,2010,3673,0,0,1,0,02,2024
1,AK,2305,5,JA,,2010,56899,0,0,2,0,02,2024
1,AK,2305,5,TM,,2010,13200,0,0,1,0,02,2024
1,AK,2305,5,TM,,2010,41580,0,0,2,0,02,2024
1,AK,2402,5,CH,,2010,8076,0,0,1,0,02,2024
1,AK,3001,5,,XC,1220,3623,0,121,1,X,02,2024
1,AK,3004,5,,XA,1220,4156,0,19,1,X,02,2024
1,AK,3004,5,,XC,1220,841397,0,13854,1,X,02,2024
1,AK,3004,5,,XC,1220,4808,0,176,2,X,02,2024
1,AK,3004,5,,XO,1220,5505,0,262,1,X,02,2024
1,AK,3009,5,,XC,1220,1077182,0,6924,1,X,02,2024
1,AK,3019,5,,XC,1220,6947,0,125,1,X,02,2024
1,AK,3023,5,,XC,1220,1054459,0,9941,1,X,02,2024
1,AK,30XX,3,,XC,1220,15881,345,430,1,X,02,2024
1,AK,3103,5,,XC,1220,6860298,0,67862,1,X,02,2024
1,AK,3104,5,,XY,1220,791230,0,11387,1,X,02,2024
1,AK,3104,5,,XY,1220,349409,0,2759,2,X,02,2024
1,AK,3106,5,,XC,1220,372690,0,7305,1,X,02,2024
1,AK,3126,8,,XA,1220,2985456,0,29559,1,X,02,2024
1,AK,31XX,1,,XC,1220,22723585,6771020,71,1,X,02,2024
1,AK,31XX,3,,XA,1220,2807499,19505,3147,1,X,02,2024
1,AK,31XX,3,,XC,1220,1481493,2497,14647,2,X,02,2024
1,AK,3302,5,,XC,1220,4436,0,148,1,X,02,2024
1,AK,3401,5,,XC,1220,80614,0,798,1,X,02,2024
1,AK,3401,8,,XM,1220,5212,0,0,1,X,02,2024
1,AK,3403,5,,XS,1220,75188,0,3333,1,X,02,2024
1,AK,3501,3,,XA,1220,2555,7,50,1,X,02,2024
1,AK,3501,3,,XM,1220,20509,23,427,1,X,02,2024
1,AK,3802,5,,XO,1220,37513,0,678,2,X,02,2024
1,AK,4101,3,,XA,1220,52333,72,1026,1,X,02,2024
1,AK,5201,1,,XC,1220,828704,3500000,8205,1,X,02,2024
1,AK,70XX,5,,XC,1220,8950,0,315,1,X,02,2024
1,AK,70XX,8,,XA,1220,1263,0,68,1,X,02,2024
1,AK,70XX,8,,XA,1220,34,0,0,2,X,02,2024
1,AK,70XX,8,,XC,1220,5337,0,123,1,X,02,2024
1,AK,70XX,8,,XO,1220,2486,0,52,1,X,02,2024
1,AL,0106,5,,XB,1220,205393,0,6117,1,X,02,2024
1,AL,0109,5,,XM,1220,59864,0,88,1,X,02,2024
