TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,09XX,3,,XO,1220,4102,42,73,1,X,03,2023
1,AK,09XX,3,,XQ,1220,53394,315,150,1,X,03,2023
1,AK,20XX,3,,XA,1220,27379,442,283,1,X,03,2023
1,AK,20XX,3,,XA,1220,46762,302,365,2,X,03,2023
1,AK,20XX,3,,XC,1220,130494,284,10922,1,X,03,2023
1,AK,20XX,3,,XC,1220,5758,25,139,2,X,03,2023
1,AK,20XX,3,,XM,1220,5793,42,73,1,X,03,2023
1,AK,20XX,3,,XO,1220,26233,1082,615,1,X,03,2023
1,AK,20XX,3,,XO,1220,53577,93,741,2,X,03,2023
1,AK,20XX,3,,XQ,1220,72101,178,372,1,X,03,2023
1,AK,2301,5,TM,,2010,4176,0,0,1,0,03,2023
1,AK,2304,5,CM,,2010,10226,0,0,1,0,03,2023
1,AK,2304,5,CM,,2010,47596,0,0,2,0,03,2023
1,AK,2304,5,CO,,2010,14212,0,0,1,0,03,2023
1,AK,2304,5,GT,,2010,972271,0,0,1,0,03,2023
1,AK,2304,5,GT,,2010,3066,0,0,2,0,03,2023
1,AK,2304,5,HG,,2010,8480,0,0,1,0,03,2023
1,AK,2304,5,JA,,2010,4319,0,0,1,0,03,2023
1,AK,2304,5,MX,,2010,15992,0,0,1,0,03,2023
1,AK,2304,5,NL,,2010,170314,0,0,1,0,03,2023
1,AK,2304,5,NL,,2010,183022,0,0,2,0,03,2023
1,AK,2304,5,PU,,2010,2600,0,0,1,0,03,2023
1,AK,2304,5,SI,,2010,9233,0,0,2,0,03,2023
1,AK,2304,5,SL,,2010,75938,0,0,1,0,03,2023
1,AK,2304,5,TM,,2010,6206,0,0,1,0,03,2023
1,AK,2304,6,MX,,2010,9319,0,0,1,0,03,2023
1,AK,2305,5,CO,,2010,5260,0,0,1,0,03,2023
1,AK,2305,5,CO,,2010,72721,0,0,2,0,03,2023
