TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,01,5,PU,,2010,4290,0,0,1,0,04,2023
1,AK,03,5,,XC,1220,2432680,0,41660,1,X,04,2023
1,AK,03,5,,XY,1220,1644015,0,22534,1,X,04,2023
1,AK,06,5,DG,,2010,14047,0,0,1,0,04,2023
1,AK,15,5,,XC,1220,424540,0,3862,1,X,04,2023
1,AK,16,5,MX,,2010,46238,0,0,1,0,04,2023
1,AK,19,5,MX,,2010,9945,0,0,1,0,04,2023
1,AK,23,5,,XC,1220,658789,0,4227,1,X,04,2023
1,AK,27,5,,XC,1220,6008527,0,67315,1,X,04,2023
1,AK,28,5,,XY,1220,3488,0,444,1,X,04,2023
1,AK,28,5,GT,,2010,33542,0,0,1,0,04,2023
1,AK,28,5,MX,,2010,28127,0,0,1,0,04,2023
1,AK,29,5,PU,,2010,6435,0,0,1,0,04,2023
1,AK,30,5,QR,,2010,24801,0,0,1,0,04,2023
1,AK,30,5,QR,,2010,8579,0,0,2,0,04,2023
1,AK,38,5,TM,,2010,27331,0,0,2,0,04,2023
1,AK,39,3,,XA,1220,5921,2376,0,1,X,04,2023
1,AK,39,5,,XC,1220,5226,0,74,1,X,04,2023
1,AK,39,5,GT,,2010,25979,0,0,1,0,04,2023
1,AK,39,5,PU,,2010,36925,0,0,1,0,04,2023
1,AK,39,5,QR,,2010,3188,0,0,1,0,04,2023
1,AK,39,5,QR,,2010,4136,0,0,2,0,04,2023
1,AK,39,5,QT,,2010,10080,0,0,2,0,04,2023
1,AK,40,3,,XA,1220,13460,2024,171,1,X,04,2023
1,AK,40,5,QR,,2010,24250,0,0,1,0,04,2023
1,AK,40,5,QR,,2010,5460,0,0,2,0,04,2023
1,AK,44,5,,XC,1220,25773,0,370,1,X,04,2023
1,AK,48,5,,XC,1220,3003,0,58,1,X,04,2023
1,AK,48,5,MI,,2010,25814,0,0,1,0,04,2023
1,AK,57,3,,XQ,1220,5009,62,55,1,X,04,2023
1,AK,59,5,QR,,2010,6800,0,0,1,0,04,2023
1,AK,61,5,MX,,2010,3710,0,0,2,0,04,2023
1,AK,63,3,,XA,1220,4416,97,74,1,X,04,2023
1,AK,63,3,,XC,1220,2824,73,57,1,X,04,2023
1,AK,63,3,,XO,1220,9990,461,428,1,X,04,2023
