TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,19,5,1220,8091,0,158,2,X,04,2023
1,0101,39,5,1220,13332,0,370,1,X,04,2023
1,0101,40,5,1220,2691,0,133,2,X,04,2023
1,0101,48,5,1220,52290,0,517,1,X,04,2023
1,0101,72,6,1220,142600,0,4076,1,X,04,2023
1,0101,73,5,1220,114425,0,1230,1,X,04,2023
1,0101,73,5,1220,2984,0,48,2,X,04,2023
1,0101,83,5,1220,4044,0,133,1,X,04,2023
1,0101,84,5,1220,6268,0,435,1,X,04,2023
1,0101,84,5,1220,41694,0,1377,2,X,04,2023
1,0101,85,5,1220,36831,0,632,1,X,04,2023
1,0101,85,5,1220,28249,0,280,2,X,04,2023
1,0101,87,5,1220,16083,0,185,2,X,04,2023
1,0101,88,5,1220,9088,0,132,1,X,04,2023
1,0101,90,5,1220,81850,0,1138,1,X,04,2023
1,0101,90,5,1220,3404,0,300,2,X,04,2023
1,0102,07,5,1220,12137,0,467,1,X,04,2023
1,0102,34,5,1220,17350,0,393,1,X,04,2023
1,0102,39,5,1220,69022,0,1408,1,X,04,2023
1,0102,72,6,1220,102645,0,1184,1,X,04,2023
1,0102,98,8,1220,181641,0,120,1,X,04,2023
1,0103,05,5,1220,45142,0,1535,1,X,04,2023
1,0103,49,5,1220,3278,0,111,1,X,04,2023
1,0103,69,5,1220,3641,0,71,1,X,04,2023
1,0103,84,5,1220,8281,0,196,1,X,04,2023
1,0104,01,5,1220,168583,0,3200,1,X,04,2023
1,0104,07,5,1220,85325,0,3284,1,X,04,2023
1,0104,10,6,1220,251007,0,4920,1,X,04,2023
1,0104,17,5,1220,1214161,0,60333,1,X,04,2023
1,0104,21,5,1220,38634,0,38,1,X,04,2023
1,0104,25,5,1220,10915,0,213,1,X,04,2023
1,0104,31,5,1220,25799,0,3239,1,X,04,2023
1,0104,32,5,1220,4820,0,169,2,X,04,2023
1,0104,34,5,1220,9822,0,371,1,X,04,2023
1,0104,38,5,1220,37881,0,1347,1,X,04,2023
1,0104,39,5,1220,24661,0,555,1,X,04,2023
1,0104,39,5,1220,24233,0,642,2,X,04,2023
1,0104,40,5,1220,2732,0,34,1,X,04,2023
1,0104,44,5,1220,3336340,0,68661,1,X,04,2023
1,0104,44,5,1220,81605,0,3808,2,X,04,2023
1,0104,44,6,1220,39550,0,1112,1,X,04,2023
1,0104,47,5,1220,1219563,0,55550,1,X,04,2023
1,0104,48,5,1220,5207192,0,435066,1,X,04,2023
1,0104,48,5,1220,56606,0,1108,2,X,04,2023
1,0104,48,6,1220,499702,0,4944,1,X,04,2023
1,0104,49,5,1220,16721,0,486,1,X,04,2023
1,0104,54,5,1220,416592,0,1328,1,X,04,2023
1,0104,55,5,1220,544289,0,1594,1,X,04,2023
1,0104,56,5,1220,34832,0,198,1,X,04,2023
1,0104,58,5,1220,4379,0,131,2,X,04,2023
1,0104,68,5,1220,501558,0,23657,1,X,04,2023
1,0104,72,5,1220,31320,0,2590,1,X,04,2023
1,0104,76,5,1220,185952,0,21656,1,X,04,2023
1,0104,82,5,1220,6881,0,68,1,X,04,2023
1,0104,82,5,1220,10538,0,104,2,X,04,2023
1,0104,84,5,1220,419972,0,7811,1,X,04,2023
1,0104,84,5,1220,24093,0,357,2,X,04,2023
1,0104,85,5,1220,14768,0,298,1,X,04,2023
1,0104,87,5,1220,1925738,0,42858,1,X,04,2023
1,0104,87,5,1220,18434,0,418,2,X,04,2023
1,0104,89,5,1220,210979,0,3108,1,X,04,2023
1,0104,95,5,1220,17321,0,339,1,X,04,2023
1,0104,95,5,1220,35850,0,989,2,X,04,2023
1,0104,96,5,1220,26466,0,1486,1,X,04,2023
1,0104,98,5,1220,451056,0,9795,1,X,04,2023
1,0105,23,6,1220,82227,0,3912,1,X,04,2023
1,0105,25,6,1220,100553,0,3824,1,X,04,2023
1,0105,25,6,1220,1103745,0,52944,2,X,04,2023
1,0105,27,6,1220,746536,0,16685,1,X,04,2023
1,0105,44,6,1220,757552,0,16354,1,X,04,2023
1,0105,54,5,1220,113668,0,2564,1,X,04,2023
1,0105,54,5,1220,20711,0,580,2,X,04,2023
1,0105,85,5,1220,2832,0,74,2,X,04,2023
1,0105,87,8,1220,609681,0,27090,2,X,04,2023
1,0105,95,5,1220,5143,0,100,1,X,04,2023
1,0106,01,5,1220,124365,0,2981,1,X,04,2023
1,0106,01,8,1220,10195,0,200,1,X,04,2023
1,0106,03,5,1220,94431,0,3767,1,X,04,2023
1,0106,03,5,1220,1615489,0,38543,2,X,04,2023
1,0106,04,5,1220,95958,0,1497,1,X,04,2023
1,0106,05,5,1220,769580,0,54271,1,X,04,2023
1,0106,06,5,1220,180465,0,4772,1,X,04,2023
1,0106,06,5,1220,99427,0,90,2,X,04,2023
1,0106,07,5,1220,981800,0,47049,1,X,04,2023
1,0106,08,5,1220,315572,0,6183,1,X,04,2023
1,0106,08,5,1220,1372839,0,26359,2,X,04,2023
1,0106,09,5,1220,12554,0,201,1,X,04,2023
1,0106,09,5,1220,14708,0,288,2,X,04,2023
1,0106,11,5,1220,40467,0,1057,1,X,04,2023
1,0106,12,5,1220,59873,0,5148,1,X,04,2023
1,0106,12,5,1220,71474,0,69,2,X,04,2023
1,0106,15,5,1220,629899,0,7250,1,X,04,2023
1,0106,16,5,1220,102197,0,3083,1,X,04,2023
1,0106,16,5,1220,22263,0,358,2,X,04,2023
1,0106,17,5,1220,22959,0,74,1,X,04,2023
1,0106,17,5,1220,8012,0,8,2,X,04,2023
1,0106,18,5,1220,151902,0,14153,1,X,04,2023
1,0106,19,5,1220,1497394,0,110522,1,X,04,2023
1,0106,19,5,1220,15530,0,304,2,X,04,2023
