TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,0212,71,5,1220,2,X,2022,15224860,0,65703
1,0212,72,5,1220,1,X,2022,4274169,0,228196
1,0212,72,5,1220,2,X,2022,107189,0,1639
1,0212,73,5,1220,1,X,2022,8157175,0,210536
1,0212,73,5,1220,2,X,2022,2339297,0,42300
1,0212,73,6,1220,1,X,2022,29737,0,974
1,0212,74,5,1220,1,X,2022,18130199,0,393285
1,0212,74,5,1220,2,X,2022,144018,0,3341
1,0212,75,5,1220,1,X,2022,937385,0,2650
1,0212,75,5,1220,2,X,2022,695538,0,739
1,0212,76,5,1220,1,X,2022,5864812,0,82180
1,0212,76,5,1220,2,X,2022,611970,0,16820
1,0212,78,5,1220,1,X,2022,348060,0,11106
1,0212,79,5,1220,1,X,2022,20896,0,426
1,0212,80,5,1220,1,X,2022,6351,0,127
1,0212,81,5,1220,1,X,2022,2045142,0,14837
1,0212,81,5,1220,2,X,2022,662074,0,529
1,0212,82,5,1220,1,X,2022,763865,0,16943
1,0212,82,5,1220,2,X,2022,283570,0,4138
1,0212,83,5,1220,1,X,2022,841866,0,8044
1,0212,83,5,1220,2,X,2022,1494659,0,6286
1,0212,84,5,1220,1,X,2022,80035666,0,936634
1,0212,84,5,1220,2,X,2022,36942773,0,306230
1,0212,84,8,1220,1,X,2022,4935,0,78
1,0212,84,8,1220,2,X,2022,119169,0,781
1,0212,85,5,1220,1,X,2022,190297648,0,1287022
1,0212,85,5,1220,2,X,2022,76587503,0,317779
1,0212,85,8,1220,1,X,2022,5393,0,374
1,0212,86,5,1220,1,X,2022,29538,0,259
1,0212,86,5,1220,2,X,2022,228916,0,3402
1,0212,87,5,1220,1,X,2022,20139895,0,256073
1,0212,87,5,1220,2,X,2022,5080958,0,54067
1,0212,87,8,1220,1,X,2022,31499,0,1082
1,0212,88,5,1220,1,X,2022,206261132,0,144967
1,0212,88,5,1220,2,X,2022,133060769,0,92828
1,0212,89,5,1220,1,X,2022,488003,0,8709
1,0212,89,5,1220,2,X,2022,22080,0,632
1,0212,89,8,1220,1,X,2022,10658,0,573
1,0212,90,5,1220,1,X,2022,10185129,0,117884
1,0212,90,5,1220,2,X,2022,6098708,0,60058
1,0212,91,5,1220,1,X,2022,32431,0,150
1,0212,91,5,1220,2,X,2022,697950,0,6160
1,0212,92,5,1220,1,X,2022,85742,0,848
1,0212,92,5,1220,2,X,2022,81731,0,1309
1,0212,94,5,1220,1,X,2022,5768106,0,107179
1,0212,94,5,1220,2,X,2022,508267,0,10026
1,0212,95,5,1220,1,X,2022,3723454,0,34934
1,0212,95,5,1220,2,X,2022,1183521,0,23847
1,0212,96,5,1220,1,X,2022,129752,0,2222
1,0212,96,5,1220,2,X,2022,93830,0,1568
1,0212,97,5,1220,1,X,2022,25093,0,259
1,0212,98,5,1220,1,X,2022,124839,0,2449
1,0212,98,5,1220,2,X,2022,1136910,0,6135
1,02XX,21,3,1220,1,X,2022,2950,1362,154
1,02XX,25,3,1220,1,X,2022,5495,14604,445
1,02XX,27,5,2010,1,0,2022,529674,0,0
1,02XX,28,3,1220,1,X,2022,405145,1830,2029
1,02XX,29,3,1220,1,X,2022,4568,5,57
1,02XX,29,3,1220,2,X,2022,185335,3602,98
1,02XX,30,5,2010,1,0,2022,36251,0,0
1,02XX,34,3,1220,2,X,2022,3718,491,0
1,02XX,35,3,1220,1,X,2022,25487,3420,167
1,02XX,35,3,1220,2,X,2022,523961,32379,1284
1,02XX,38,3,1220,1,X,2022,344688,3350,4052
1,02XX,38,3,1220,2,X,2022,3908,125,16
1,02XX,39,3,1220,1,X,2022,92193,10740,3383
1,02XX,40,3,1220,1,X,2022,12112,513,632
1,02XX,44,3,1220,1,X,2022,22396,63788,1065
1,02XX,47,3,1220,1,X,2022,5011,24000,467
1,02XX,48,3,1220,1,X,2022,107470,81942,9731
1,02XX,48,5,2010,1,0,2022,17701,0,0
1,02XX,49,3,1220,1,X,2022,4536,238,9
1,02XX,57,3,1220,1,X,2022,44590,48872,1645
1,02XX,59,5,2010,1,1,2022,17719,0,0
1,02XX,68,3,1220,1,X,2022,4694,1,11
1,02XX,68,3,1220,2,X,2022,6530,7,17
1,02XX,70,3,1220,1,X,2022,8598,43,8
1,02XX,70,3,1220,2,X,2022,73070,12,23
1,02XX,71,3,1220,2,X,2022,6747,95,131
1,02XX,73,3,1220,1,X,2022,8618,808,5
1,02XX,73,3,1220,2,X,2022,3379,301,2
1,02XX,74,3,1220,1,X,2022,6579,334,15
1,02XX,75,3,1220,2,X,2022,14062,10,5
1,02XX,76,3,1220,1,X,2022,3190,98,5
1,02XX,80,3,1220,2,X,2022,10326,2998,47
1,02XX,83,3,1220,2,X,2022,13012,506,4
1,02XX,84,3,1220,1,X,2022,670491,13863,16824
1,02XX,84,3,1220,2,X,2022,847994,5920,6334
1,02XX,84,5,2010,1,0,2022,43197,0,0
1,02XX,85,3,1220,1,X,2022,9450285,2439,4366
1,02XX,85,3,1220,2,X,2022,17216735,5823,11737
1,02XX,85,3,2010,1,0,2022,1271171,177721,0
1,02XX,85,5,2010,1,0,2022,2870,0,0
1,02XX,87,3,1220,1,X,2022,117036,21279,4090
1,02XX,87,3,1220,2,X,2022,3033,69,0
1,02XX,88,3,1220,1,X,2022,1832602,3221,1306
1,02XX,88,3,1220,2,X,2022,361855,223,211
1,02XX,90,3,1220,1,X,2022,3836463,7701,16277
1,02XX,90,3,1220,2,X,2022,1264383,2048,5346
1,02XX,90,5,2010,1,0,2022,2723,0,0
1,02XX,94,3,1220,1,X,2022,3620,674,54
1,02XX,94,3,1220,2,X,2022,3757,107,410
1,02XX,95,3,1220,1,X,2022,15173,71,315
1,0417,03,3,1220,1,X,2022,223853,18160,4418
1,0417,03,3,1220,2,X,2022,15922,1143,1467
1,0417,05,3,1220,1,X,2022,487056,98991,4980
1,0417,16,3,1220,2,X,2022,5228,163,38
1,0417,29,3,1220,1,X,2022,120595,467,2689
1,0417,30,3,1220,1,X,2022,964323,7313,14379
1,0417,35,3,1220,1,X,2022,266111,7402,2635
1,0417,38,3,1220,1,X,2022,376831,786,3025
1,0417,39,3,1220,1,X,2022,101327,346,1095
1,0417,39,3,1220,2,X,2022,4619,246,618
1,0417,49,3,1220,2,X,2022,27137,2738,284
1,0417,70,3,1220,1,X,2022,10349,27,444
1,0417,73,3,1220,1,X,2022,15524,34,141
1,0417,73,3,1220,2,X,2022,12022,1800,376
1,0417,74,3,1220,2,X,2022,3090,6,113
1,0417,75,3,1220,2,X,2022,11084,4,105
1,0417,82,3,1220,1,X,2022,6603,81,0
1,0417,84,3,1220,1,X,2022,665220,3703,10359
1,0417,84,3,1220,2,X,2022,407265,4511,5414
1,0417,85,3,1220,1,X,2022,427193,2600,6119
1,0417,85,3,1220,2,X,2022,326786,1939,2062
1,0417,88,3,1220,1,X,2022,1841781,380,1914
1,0417,88,3,1220,2,X,2022,7474649,29143,4549
1,0417,90,3,1220,1,X,2022,15104454,30195,202373
1,0417,90,3,1220,2,X,2022,10409603,34566,139532
1,0417,93,3,1220,1,X,2022,60983,1172,1194
1,0417,94,3,1220,1,X,2022,4106,122,80
1,0417,95,3,1220,2,X,2022,2763,148,298
1,04XX,01,3,2010,1,0,2022,2536,8,0
1,04XX,04,3,2010,1,0,2022,13953,7557,0
1,04XX,28,3,2010,1,0,2022,6723,1308,0
1,04XX,29,3,2010,1,0,2022,17914,21255,0
1,04XX,30,3,1220,1,X,2022,2781,12,54
1,04XX,30,3,2010,1,0,2022,193955,204,0
1,04XX,32,3,2010,1,0,2022,12852,83,0
1,04XX,34,3,2010,1,0,2022,4281,5,0
1,04XX,35,3,2010,1,0,2022,115991,162,0
1,04XX,38,3,1220,1,X,2022,18035,152,578
1,04XX,38,3,2010,1,0,2022,1997525,5615,0
1,04XX,38,3,2010,2,0,2022,103861,140,0
1,04XX,39,1,2010,1,0,2022,6460,56,0
1,04XX,39,3,1220,2,X,2022,17416,104,340
1,04XX,39,3,2010,1,0,2022,146786,4866,0
1,04XX,39,3,2010,2,0,2022,241890,2493,0
1,04XX,40,1,1220,2,X,2022,127961,23471,2499
1,04XX,40,3,2010,1,0,2022,131561,743,0
1,04XX,40,3,2010,2,0,2022,5780,282,0
1,04XX,40,8,2010,1,X,2022,21885,0,0
1,04XX,47,1,2010,1,1,2022,511901,1426769,0
1,04XX,48,3,2010,1,0,2022,12350,3069,0
1,04XX,49,3,2010,1,0,2022,5831,22,0
1,04XX,54,3,2010,2,0,2022,3813,18,0
1,04XX,58,3,2010,1,0,2022,2960,69,0
1,04XX,63,3,2010,1,0,2022,2783,20,0
1,04XX,72,1,2010,1,0,2022,34807534,81655460,0
1,04XX,73,1,1220,1,X,2022,27085,6426,77
1,04XX,73,3,2010,1,0,2022,17101,50,0
1,04XX,73,3,2010,2,1,2022,2505,2,0
1,04XX,76,3,2010,2,0,2022,2951,18,0
1,04XX,81,3,2010,1,0,2022,14897,89,0
1,04XX,82,1,2010,1,0,2022,38671,3208,0
1,04XX,82,3,2010,1,0,2022,87381,726,0
1,04XX,82,3,2010,2,0,2022,6427,20,0
1,04XX,83,3,2010,1,0,2022,11443,182,0
1,04XX,84,3,1220,1,X,2022,86048,783,1821
1,04XX,84,3,1220,2,X,2022,150902,460,1075
1,04XX,84,3,2010,1,0,2022,2047898,9364,0
1,04XX,84,3,2010,2,0,2022,572951,10346,0
1,04XX,85,1,2010,1,0,2022,6000,20,0
1,04XX,85,3,1220,1,X,2022,29556,29,176
1,04XX,85,3,1220,2,X,2022,66983,472,462
1,04XX,85,3,2010,1,0,2022,7512223,33006,0
1,04XX,85,3,2010,1,1,2022,23392,191,0
1,04XX,85,3,2010,2,0,2022,4368478,1162,0
1,04XX,85,3,2010,2,1,2022,522710,2647,0
1,04XX,87,3,1220,1,X,2022,3540,14,147
1,04XX,87,3,1220,2,X,2022,7395,483,59
1,04XX,87,3,2010,1,0,2022,20322,1197,0
1,04XX,88,3,1220,1,X,2022,13412,9,117
1,04XX,88,3,2010,1,0,2022,1582382,7015,0
1,04XX,90,1,1220,2,X,2022,26028,337,116
1,04XX,90,3,1220,1,X,2022,62501,106,380
1,04XX,90,3,1220,2,X,2022,3404,33,162
1,04XX,90,3,2010,1,0,2022,13457120,23029,0
1,04XX,90,3,2010,1,1,2022,311750,1614,0
1,04XX,90,3,2010,2,0,2022,14428175,29461,0
1,04XX,90,8,2010,1,X,2022,18691,0,0
1,04XX,93,3,1220,1,X,2022,120275,72,1191
1,04XX,93,3,1220,2,X,2022,54373,75,538
1,04XX,94,3,1220,1,X,2022,2899,18,73
1,04XX,94,3,2010,1,0,2022,27152,333,0
1,04XX,94,3,2010,2,0,2022,21964,51,0
1,04XX,96,3,2010,1,0,2022,4168,6,0
1,04XX,98,8,1220,1,X,2022,3144728,0,30788
1,04XX,98,8,2010,1,X,2022,47736,0,0
1,05XX,40,3,1220,2,X,2022,2887,5,139
1,05XX,72,1,2010,1,0,2022,2613088,7638150,0
1,05XX,84,3,1220,2,X,2022,285013,1553,4369
1,05XX,88,3,1220,1,X,2022,839669,1000,694
1,05XX,90,3,1220,2,X,2022,7750,14,152
1,0701,01,5,1220,1,X,2022,38075,0,749
1,0701,01,8,1220,1,X,2022,2580,0,50
1,0701,04,5,1220,1,X,2022,8961635,0,350393
1,0701,04,5,1220,2,X,2022,331116,0,7109
1,0701,05,5,1220,1,X,2022,4255931,0,92402
1,0701,07,5,1220,1,X,2022,27675,0,1066
1,0701,08,5,1220,1,X,2022,1979838,0,39512
1,0701,08,5,1220,2,X,2022,19711,0,386
1,0701,09,5,1220,1,X,2022,2818675,0,48790
1,0701,09,5,1220,2,X,2022,12280,0,1034
1,0701,10,5,1220,1,X,2022,4515239,0,71176
1,0701,11,5,1220,1,X,2022,101842,0,2649
1,0701,12,5,1220,1,X,2022,2428017,0,71606
1,0701,13,5,1220,1,X,2022,570687,0,10304
1,0701,13,5,1220,2,X,2022,267780,0,4830
1,0701,14,5,1220,1,X,2022,16021,0,862
1,0701,14,5,1220,2,X,2022,58830,0,3164
1,0701,15,5,1220,1,X,2022,14885,0,709
1,0701,15,5,1220,2,X,2022,2691,0,30
1,0701,17,5,1220,1,X,2022,7526018,0,54616
1,0701,18,5,1220,1,X,2022,164726,0,5126
1,0701,18,5,1220,2,X,2022,12082,0,664
1,0701,19,5,1220,1,X,2022,318138,0,11597
1,0701,20,5,1220,1,X,2022,35675798,0,266845
1,0701,21,5,1220,1,X,2022,541756,0,14188
1,0701,22,5,1220,1,X,2022,195091,0,5388
1,0701,23,5,1220,1,X,2022,9299118,0,235829
1,0701,23,5,1220,2,X,2022,47023,0,3730
1,0701,25,5,1220,1,X,2022,376363,0,17628
1,0701,25,5,1220,2,X,2022,208323,0,11435
1,0701,26,5,1220,1,X,2022,74104358,0,789427
1,0701,26,5,1220,2,X,2022,37264,0,368
1,0701,26,8,1220,1,X,2022,40186,0,398
1,0701,27,5,1220,1,X,2022,5791485,0,145379
1,0701,27,5,1220,2,X,2022,367452,0,6921
1,0701,27,7,1220,1,X,2022,297599,0,0
1,0701,27,8,1220,1,X,2022,77484,0,767
1,0701,28,5,1220,1,X,2022,1804214,0,91880
1,0701,28,5,1220,2,X,2022,18146,0,1157
1,0701,29,5,1220,1,X,2022,1271358,0,27996
1,0701,29,5,1220,2,X,2022,1337821,0,22251
1,0701,29,8,1220,2,X,2022,198367,0,3514
1,0701,30,5,1220,1,X,2022,406014,0,7325
1,0701,30,5,1220,2,X,2022,155292,0,3069
1,0701,31,5,1220,1,X,2022,8769,0,171
1,0701,31,8,1220,1,X,2022,130546,0,1292
1,0701,32,5,1220,1,X,2022,2552470,0,66746
1,0701,32,5,1220,2,X,2022,52678,0,1352
1,0701,33,5,1220,1,X,2022,3302033,0,61905
1,0701,33,5,1220,2,X,2022,43082,0,445
1,0701,34,5,1220,1,X,2022,1065844,0,25487
1,0701,34,5,1220,2,X,2022,113004,0,1948
1,0701,35,5,1220,1,X,2022,2476048,0,74551
1,0701,35,5,1220,2,X,2022,27043,0,108
1,0701,36,5,1220,1,X,2022,4272386,0,83513
1,0701,36,5,1220,2,X,2022,14418,0,298
1,0701,37,5,1220,1,X,2022,17546,0,778
1,0701,38,5,1220,1,X,2022,4032574,0,68319
1,0701,38,5,1220,2,X,2022,684078,0,2184
1,0701,38,8,1220,1,X,2022,27668,0,396
1,0701,39,5,1220,1,X,2022,12277642,0,387458
1,0701,39,5,1220,2,X,2022,1767522,0,35329
1,0701,39,8,1220,1,X,2022,128097,0,2088
1,0701,40,5,1220,1,X,2022,1057566,0,20110
1,0701,40,5,1220,2,X,2022,337091,0,5918
1,0701,40,8,1220,1,X,2022,101940,0,3514
1,0701,41,5,1220,1,X,2022,34567,0,611
1,0701,41,5,1220,2,X,2022,9646,0,189
1,0701,42,5,1220,1,X,2022,1644644,0,31773
1,0701,42,5,1220,2,X,2022,516703,0,9587
1,0701,44,5,1220,1,X,2022,17131175,0,399655
1,0701,44,5,1220,2,X,2022,90685,0,992
1,0701,44,8,1220,1,X,2022,73398,0,3563
1,0701,45,5,1220,2,X,2022,159232,0,2633
1,0701,46,5,1220,2,X,2022,5807,0,71
1,0701,47,5,1220,1,X,2022,914397,0,73625
1,0701,47,5,1220,2,X,2022,35414,0,506
1,0701,48,5,1220,1,X,2022,28581295,0,3089058
1,0701,48,5,1220,2,X,2022,201596,0,2703
1,0701,48,8,1220,1,X,2022,55509,0,632
1,0701,49,5,1220,1,X,2022,234613,0,5651
1,0701,49,5,1220,2,X,2022,222134,0,2502
1,0701,52,5,1220,1,X,2022,159855,0,2603
1,0701,54,5,1220,1,X,2022,1195565,0,23374
1,0701,54,5,1220,2,X,2022,8956,0,614
1,0701,55,5,1220,1,X,2022,288861,0,5661
1,0701,56,5,1220,1,X,2022,1418581,0,28967
1,0701,56,5,1220,2,X,2022,111457,0,1984
1,0701,57,5,1220,1,X,2022,3383,0,66
1,0701,57,5,1220,2,X,2022,6437,0,125
1,0701,58,5,1220,1,X,2022,72245,0,1414
1,0701,58,5,1220,2,X,2022,47662,0,933
1,0701,59,5,1220,1,X,2022,503959,0,11789
1,0701,59,5,1220,2,X,2022,102281,0,2116
1,0701,60,5,1220,1,X,2022,685035,0,13396
1,0701,60,5,1220,2,X,2022,58692,0,1131
1,0701,61,5,1220,1,X,2022,432445,0,5968
1,0701,61,5,1220,2,X,2022,385251,0,5592
1,0701,62,5,1220,1,X,2022,201071,0,2613
1,0701,62,5,1220,2,X,2022,143179,0,4344
1,0701,63,5,1220,1,X,2022,1081296,0,12556
1,0701,63,5,1220,2,X,2022,141821,0,2806
1,0701,64,5,1220,1,X,2022,423241,0,4451
1,0701,64,5,1220,2,X,2022,256240,0,4041
1,0701,65,5,1220,1,X,2022,578161,0,9435
1,0701,65,5,1220,2,X,2022,180463,0,3104
1,0701,67,5,1220,2,X,2022,2796,0,111
1,0701,68,5,1220,1,X,2022,1581452,0,68746
1,0701,68,5,1220,2,X,2022,34190,0,1796
1,0701,68,8,1220,1,X,2022,101309,0,1654
1,0701,69,5,1220,1,X,2022,737870,0,17475
1,0701,69,5,1220,2,X,2022,6934,0,164
1,0701,70,5,1220,1,X,2022,23896647,0,557479
1,0701,70,5,1220,2,X,2022,63744,0,1337
1,0701,71,5,1220,1,X,2022,38380,0,554
1,0701,71,5,1220,2,X,2022,13717,0,48
1,0701,72,5,1220,1,X,2022,6246633,0,230099
1,0701,72,5,1220,2,X,2022,499958,0,8566
1,0701,73,5,1220,1,X,2022,5684568,0,140123
1,0701,73,5,1220,2,X,2022,540855,0,11650
1,0701,74,5,1220,1,X,2022,30599107,0,26807
1,0701,74,5,1220,2,X,2022,540000,0,3660
1,0701,75,5,1220,1,X,2022,836809,0,12172
1,0701,76,5,1220,1,X,2022,26599144,0,647246
1,0701,76,5,1220,2,X,2022,305143,0,5589
1,0701,78,5,1220,1,X,2022,35795,0,4990
1,0701,80,5,1220,1,X,2022,8820,0,346
1,0701,81,5,1220,1,X,2022,8931644,0,55314
1,0701,81,5,1220,2,X,2022,85932,0,1516
1,0701,82,5,1220,1,X,2022,377040,0,8034
1,0701,82,5,1220,2,X,2022,798265,0,9025
1,0701,83,5,1220,1,X,2022,419637,0,8493
1,0701,83,5,1220,2,X,2022,1752661,0,18432
1,0701,84,5,1220,1,X,2022,41923445,0,660420
1,0701,84,5,1220,2,X,2022,48369236,0,863422
1,0701,84,8,1220,1,X,2022,33247,0,799
1,0701,85,5,1220,1,X,2022,31667920,0,510378
1,0701,85,5,1220,2,X,2022,17408816,0,299533
1,0701,86,5,1220,1,X,2022,3966749,0,33669
1,0701,87,5,1220,1,X,2022,28154294,0,373183
1,0701,87,5,1220,2,X,2022,43337095,0,552131
1,0701,87,8,1220,1,X,2022,96830,0,2535
1,0701,87,8,1220,2,X,2022,537266,0,4949
1,0701,88,5,1220,1,X,2022,1000576,0,17510
1,0701,88,5,1220,2,X,2022,888482,0,13928
1,0701,89,5,1220,1,X,2022,3355618,0,30865
1,0701,89,5,1220,2,X,2022,164075,0,2850
1,0701,89,8,1220,1,X,2022,37425,0,185
1,0701,90,5,1220,1,X,2022,6880863,0,113908
1,0701,90,5,1220,2,X,2022,2172671,0,33244
1,0701,90,8,1220,1,X,2022,33889,0,864
1,0701,91,5,1220,1,X,2022,3642,0,71
1,0701,91,5,1220,2,X,2022,21176,0,222
1,0701,92,5,1220,1,X,2022,15373,0,300
1,0701,92,5,1220,2,X,2022,76347,0,1196
1,0701,93,5,1220,1,X,2022,2253914,0,38490
1,0701,93,5,1220,2,X,2022,175613,0,2749
1,0701,94,5,1220,1,X,2022,10519766,0,373297
1,0701,94,5,1220,2,X,2022,621421,0,12253
1,0701,95,5,1220,1,X,2022,807746,0,17101
1,0701,95,5,1220,2,X,2022,1732658,0,35134
1,0701,95,8,1220,1,X,2022,7167,0,193
1,0701,96,5,1220,1,X,2022,706512,0,12545
1,0701,96,5,1220,2,X,2022,1600906,0,13254
1,0701,98,5,1220,1,X,2022,1191011,0,4065
1,0701,98,5,1220,2,X,2022,178846,0,5595
1,0701,98,8,1220,2,X,2022,9812,0,38
1,0704,04,5,1220,1,X,2022,25130396,0,1027624
1,0704,04,5,1220,2,X,2022,1197925,0,19941
1,0704,07,5,1220,1,X,2022,35768,0,1378
1,0704,07,5,1220,2,X,2022,9528,0,366
1,0704,08,5,1220,1,X,2022,246821,0,4834
1,0704,09,5,1220,1,X,2022,8944403,0,153990
1,0704,09,5,1220,2,X,2022,25910,0,507
1,0704,10,5,1220,1,X,2022,294525,0,5706
1,0704,11,5,1220,1,X,2022,31179,0,1269
1,0704,11,5,1220,2,X,2022,20509,0,3
1,0704,12,5,1220,1,X,2022,159111,0,1528
1,0704,12,5,1220,2,X,2022,6574,0,584
1,0704,13,5,1220,1,X,2022,40305,0,2185
1,0704,14,5,1220,1,X,2022,10999,0,591
1,0704,17,5,1220,1,X,2022,105883,0,3288
1,0704,18,5,1220,1,X,2022,4457395,0,44359
1,0704,18,5,1220,2,X,2022,118852,0,1177
1,0704,19,5,1220,1,X,2022,231516,0,4138
1,0704,19,5,1220,2,X,2022,46819,0,909
1,0704,20,5,1220,1,X,2022,160721,0,4575
1,0704,21,5,1220,1,X,2022,2398478,0,38705
1,0704,22,5,1220,1,X,2022,24279,0,1032
1,0704,23,5,1220,1,X,2022,1354377,0,35134
1,0704,25,5,1220,1,X,2022,1396608,0,37619
1,0704,27,5,1220,1,X,2022,23859,0,466
1,0704,27,5,1220,2,X,2022,15311,0,300
1,0704,27,7,1220,1,X,2022,56440792,0,0
1,0704,28,5,1220,1,X,2022,248536,0,5719
1,0704,28,5,1220,2,X,2022,9586,0,188
1,0704,29,5,1220,1,X,2022,75979,0,4008
1,0704,29,5,1220,2,X,2022,1062571,0,13066
1,0704,30,5,1220,1,X,2022,40013,0,196
1,0704,31,5,1220,1,X,2022,37806,0,740
1,0704,32,5,1220,1,X,2022,536419,0,8509
1,0704,33,5,1220,1,X,2022,167973,0,4871
1,0704,34,5,1220,1,X,2022,310021,0,7072
1,0704,34,5,1220,2,X,2022,8544,0,156
1,0704,35,5,1220,1,X,2022,818317,0,7375
1,0704,38,5,1220,1,X,2022,492706,0,16762
1,0704,38,5,1220,2,X,2022,8616,0,1040
1,0704,39,5,1220,1,X,2022,6310429,0,160285
1,0704,39,5,1220,2,X,2022,381415,0,4267
1,0704,40,5,1220,1,X,2022,950098,0,20164
1,0704,40,5,1220,2,X,2022,182617,0,4965
1,0704,42,5,1220,1,X,2022,5891,0,82
1,0704,42,5,1220,2,X,2022,31441,0,1274
1,0704,44,5,1220,1,X,2022,4653816,0,91897
1,0704,44,5,1220,2,X,2022,388907,0,17158
1,0704,47,5,1220,1,X,2022,95757,0,2444
1,0704,48,5,1220,1,X,2022,10110303,0,443371
1,0704,48,5,1220,2,X,2022,7889,0,155
1,0704,49,5,1220,1,X,2022,376007,0,8005
1,0704,49,5,1220,2,X,2022,29100,0,3
1,0704,54,5,1220,1,X,2022,1708104,0,33740
1,0704,54,5,1220,2,X,2022,10771,0,419
1,0704,55,5,1220,1,X,2022,28591,0,559
1,0704,56,5,1220,1,X,2022,295494,0,11438
1,0704,56,5,1220,2,X,2022,112853,0,495
1,0704,58,5,1220,1,X,2022,4500,0,110
1,0704,59,5,1220,1,X,2022,17550,0,345
1,0704,59,5,1220,2,X,2022,122169,0,4478
1,0704,60,5,1220,1,X,2022,57511,0,1128
1,0704,61,5,1220,2,X,2022,9877,0,199
1,0704,62,5,1220,1,X,2022,11810,0,230
1,0704,63,5,1220,1,X,2022,25002,0,363
1,0704,68,5,1220,1,X,2022,647641,0,66765
1,0704,68,5,1220,2,X,2022,22233,0,3333
1,0704,69,5,1220,1,X,2022,93352,0,1830
1,0704,69,5,1220,2,X,2022,108684,0,1966
1,0704,70,5,1220,1,X,2022,1644560,0,40479
1,0704,70,5,1220,2,X,2022,10347,0,183
1,0704,71,5,1220,1,X,2022,37556,0,395
1,0704,72,5,1220,1,X,2022,1045271,0,18586
1,0704,72,5,1220,2,X,2022,80676,0,2036
1,0704,73,5,1220,1,X,2022,4806060,0,110249
1,0704,73,5,1220,2,X,2022,307363,0,11434
1,0704,74,5,1220,1,X,2022,52542016,0,44236
1,0704,74,5,1220,2,X,2022,22096,0,371
1,0704,75,5,1220,1,X,2022,899283,0,5324
1,0704,75,5,1220,2,X,2022,102872,0,1684
1,0704,76,5,1220,1,X,2022,9300839,0,92637
1,0704,76,5,1220,2,X,2022,45575,0,447
1,0704,81,5,1220,1,X,2022,13355,0,261
1,0704,82,5,1220,1,X,2022,32757,0,266
1,0704,82,5,1220,2,X,2022,158139,0,1913
1,0704,83,5,1220,1,X,2022,2658915,0,27091
1,0704,83,5,1220,2,X,2022,26509,0,1292
1,0704,84,5,1220,1,X,2022,8162700,0,126178
1,0704,84,5,1220,2,X,2022,5181763,0,62674
1,0704,84,8,1220,1,X,2022,54021,0,1058
1,0704,85,5,1220,1,X,2022,3394098,0,66730
1,0704,85,5,1220,2,X,2022,6740820,0,122138
1,0704,86,5,1220,1,X,2022,173591,0,383
1,0704,86,5,1220,2,X,2022,43381,0,514
1,0704,87,5,1220,1,X,2022,2216113,0,48881
1,0704,87,5,1220,2,X,2022,691857,0,8467
1,0704,88,5,1220,1,X,2022,317380,0,3637
1,0704,88,5,1220,2,X,2022,3610,0,70
1,0704,89,5,1220,1,X,2022,78591,0,1986
1,0704,90,5,1220,1,X,2022,2454381,0,40246
1,0704,90,5,1220,2,X,2022,2712120,0,59210
1,0704,91,5,1220,2,X,2022,3856,0,54
1,0704,93,5,1220,1,X,2022,337974,0,6488
1,0704,94,5,1220,1,X,2022,1322561,0,51434
1,0704,94,5,1220,2,X,2022,151352,0,2871
1,0704,95,5,1220,1,X,2022,537745,0,11037
1,0704,95,5,1220,2,X,2022,710883,0,16264
1,0704,96,5,1220,1,X,2022,135947,0,6884
1,0704,96,5,1220,2,X,2022,24357,0,477
1,0706,21,5,1220,1,X,2022,5165,0,5
1,0706,21,5,1220,2,X,2022,6412,0,6
1,0706,39,5,1220,1,X,2022,13718,0,268
1,0706,44,5,1220,1,X,2022,11357,0,39
1,0706,47,5,1220,1,X,2022,3340,0,311
1,0706,83,5,1220,1,X,2022,31737,0,622
1,0706,84,5,1220,1,X,2022,4463,0,462
1,0706,88,5,1220,1,X,2022,21484,0,81
1,0708,01,5,1220,1,X,2022,43555316,0,599578
1,0708,01,5,1220,2,X,2022,249407,0,5604
1,0708,01,8,1220,1,X,2022,63685,0,1446
1,0708,01,8,1220,2,X,2022,78651,0,778
1,0708,02,5,1220,1,X,2022,66346751,0,1683068
1,0708,03,5,1220,1,X,2022,2773633,0,44141
1,0708,03,5,1220,2,X,2022,33252127,0,491049
1,0708,04,5,1220,1,X,2022,29793655,0,1117868
1,0708,04,5,1220,2,X,2022,119436,0,2342
1,0708,05,5,1220,1,X,2022,1795522,0,77809
1,0708,05,5,1220,2,X,2022,186921,0,3356
1,0708,06,5,1220,1,X,2022,2742097,0,68778
1,0708,06,5,1220,2,X,2022,93679,0,1669
1,0708,07,5,1220,1,X,2022,41605074,0,2390130
1,0708,07,5,1220,2,X,2022,11218522,0,496552
1,0708,08,5,1220,1,X,2022,27247344,0,780126
1,0708,08,5,1220,2,X,2022,46790550,0,1556230
1,0708,08,8,1220,2,X,2022,33617,0,0
1,0708,09,5,1220,1,X,2022,19840624,0,418503
1,0708,09,5,1220,2,X,2022,11856877,0,371374
1,0708,10,5,1220,1,X,2022,666590,0,47919
1,0708,10,5,1220,2,X,2022,35354,0,692
1,0708,11,5,1220,1,X,2022,1126055,0,57887
1,0708,11,5,1220,2,X,2022,565949,0,19405
