TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,IN,3803,6,,XC,1220,1,X,2022,44608,0,874
1,IN,3803,8,,XO,1220,1,X,2022,29041,0,374
1,IN,3804,5,,XA,1220,1,X,2022,5702,0,621
1,IN,3804,5,,XM,1220,1,X,2022,47155,0,3499
1,IN,3804,5,,XO,1220,1,X,2022,624042,0,35881
1,IN,3804,5,,XO,1220,2,X,2022,2902,0,57
1,IN,3804,5,,XS,1220,1,X,2022,280255,0,6854
1,IN,3805,5,,XO,1220,1,X,2022,155369,0,294
1,IN,3809,5,,XO,1220,1,X,2022,104427,0,891
1,IN,3818,5,,XO,1220,1,X,2022,82545,0,1944
1,IN,3819,5,,XO,1220,1,X,2022,57180,0,459
1,IN,38XX,1,,XO,1220,1,X,2022,2868348,16263170,11337
1,IN,38XX,1,,XO,1220,2,X,2022,146042,24606,149
1,IN,38XX,1,,XQ,1220,2,X,2022,84708,3035,1539
1,IN,38XX,1,,XW,1220,2,X,2022,26664,2890,2496
1,IN,38XX,3,,XA,1220,1,X,2022,59792,1519,2007
1,IN,38XX,3,,XA,1220,2,X,2022,185526,1485,2027
1,IN,38XX,3,,XC,1220,1,X,2022,12566,183,487
1,IN,38XX,3,,XC,1220,2,X,2022,1203535,12193,16278
1,IN,38XX,3,,XM,1220,1,X,2022,12315,44,568
1,IN,38XX,3,,XM,1220,2,X,2022,17603,86,274
1,IN,38XX,3,,XO,1220,1,X,2022,13315938,1228750,284148
1,IN,38XX,3,,XO,1220,2,X,2022,18242581,358672,335143
1,IN,38XX,3,,XP,1220,1,X,2022,161428,1704,1598
1,IN,38XX,3,,XQ,1220,1,X,2022,5621322,67591,37901
1,IN,38XX,3,,XQ,1220,2,X,2022,731959,13390,9251
1,IN,38XX,5,JA,,2010,1,0,2022,43176,0,0
1,IN,3901,3,XX,,2010,1,0,2022,81021401,279758,0
1,IN,3901,3,XX,,2010,1,1,2022,70056,849,0
1,IN,3901,3,XX,,2010,2,0,2022,5951102,27840,0
1,IN,3901,8,PU,,2010,1,X,2022,3416,0,0
1,IN,39XX,1,,XO,1220,1,X,2022,3427270,7381293,35652
1,IN,39XX,1,,XO,1220,2,X,2022,322229,606323,36022
1,IN,39XX,3,,XO,1220,1,X,2022,61876,1626,707
1,IN,39XX,3,,XQ,1220,1,X,2022,29286,1044,573
1,IN,4101,3,,XA,1220,1,X,2022,165622,1671,3024
1,IN,4101,3,,XA,1220,2,X,2022,483431,2745,5282
1,IN,4101,3,,XC,1220,1,X,2022,474240,2106,8003
1,IN,4101,3,,XC,1220,2,X,2022,526019,11832,7680
1,IN,4101,3,,XM,1220,1,X,2022,30801,255,1748
1,IN,4101,3,,XM,1220,2,X,2022,29678,105,698
1,IN,4101,3,,XN,1220,1,X,2022,3746,7,340
1,IN,4101,3,,XN,1220,2,X,2022,14579,98,314
1,IN,4101,3,,XO,1220,1,X,2022,31302204,263681,723829
1,IN,4101,3,,XO,1220,2,X,2022,42951563,357449,552987
1,IN,4101,3,,XQ,1220,1,X,2022,16051410,166969,328630
1,IN,4101,3,,XQ,1220,2,X,2022,6757051,93079,141727
1,IN,4101,8,,XO,1220,1,X,2022,62766,0,862
1,IN,4101,8,,XQ,1220,1,X,2022,275161,0,709
1,IN,4102,3,,XA,1220,1,X,2022,16157,118,384
1,IN,4102,3,,XA,1220,2,X,2022,20624,211,101
1,IN,4102,3,,XC,1220,1,X,2022,11630,745,234
1,IN,4102,3,,XC,1220,2,X,2022,29182,323,169
1,IN,4102,3,,XO,1220,1,X,2022,140809,2704,4508
1,IN,4102,3,,XO,1220,2,X,2022,48500,1778,945
1,IN,4102,3,,XQ,1220,1,X,2022,165676,1450,2337
1,IN,4102,3,,XQ,1220,2,X,2022,31986,177,585
1,IN,4102,5,,XO,1220,1,X,2022,125863,0,1276
1,IN,4102,5,,XO,1220,2,X,2022,6996,0,113
1,IN,4105,1,,XO,1220,1,X,2022,911133,2277548,7775
1,IN,4105,3,,XO,1220,1,X,2022,9172,231,436
1,IN,4105,5,,XO,1220,1,X,2022,3991,0,97
1,IN,4110,3,,XA,1220,1,X,2022,3108,45,60
1,IN,4110,3,,XC,1220,1,X,2022,5055,7,99
1,IN,4110,3,,XM,1220,1,X,2022,7078,30,73
1,IN,4110,3,,XO,1220,1,X,2022,4052885,38300,129633
1,IN,4110,3,,XO,1220,2,X,2022,666401,5950,20702
1,IN,4110,3,,XQ,1220,1,X,2022,150335,596,3341
1,IN,4110,3,,XQ,1220,2,X,2022,14063,445,351
1,IN,4110,5,,XA,1220,1,X,2022,20775,0,402
1,IN,4110,5,,XA,1220,2,X,2022,2882,0,56
1,IN,4110,5,,XM,1220,2,X,2022,3985,0,78
1,IN,4110,5,,XO,1220,1,X,2022,274256,0,9594
1,IN,4110,5,,XO,1220,2,X,2022,48778,0,1229
1,IN,4110,5,,XQ,1220,1,X,2022,138307,0,3719
1,IN,4110,6,,XA,1220,1,X,2022,354425,0,6988
1,IN,4110,8,,XA,1220,1,X,2022,105003,0,0
1,IN,4110,8,,XO,1220,1,X,2022,3763226,0,8
1,IN,4110,8,,XQ,1220,1,X,2022,99518,0,0
1,IN,4115,3,,XC,1220,1,X,2022,45979,826,1074
1,IN,4115,3,,XC,1220,2,X,2022,5779,132,39
1,IN,4115,3,,XO,1220,1,X,2022,4053,38,154
1,IN,4115,3,,XO,1220,2,X,2022,164608,1638,1206
1,IN,4115,3,,XQ,1220,1,X,2022,841885,6752,12420
1,IN,4115,3,,XQ,1220,2,X,2022,70738,531,930
1,IN,4115,5,,XO,1220,1,X,2022,5812,0,114
1,IN,4115,5,,XO,1220,2,X,2022,135191,0,2110
1,IN,4115,5,,XQ,1220,1,X,2022,9915,0,288
1,IN,41XX,3,,XA,1220,1,X,2022,17165,228,328
1,IN,41XX,3,,XO,1220,1,X,2022,106125,4999,2945
1,IN,41XX,3,,XQ,1220,1,X,2022,28616,3292,615
1,IN,41XX,3,XX,,2010,1,0,2022,22290089,329943,0
1,IN,41XX,3,XX,,2010,1,1,2022,34234,1457,0
1,IN,41XX,3,XX,,2010,2,0,2022,17873353,150668,0
1,IN,41XX,3,XX,,2010,2,1,2022,207201,4,0
1,IN,41XX,5,,XQ,1220,1,X,2022,15446,0,908
1,IN,41XX,6,,XO,1220,1,X,2022,440869,0,8670
1,IN,41XX,8,DG,,2010,1,X,2022,6975,0,0
1,IN,41XX,8,MX,,2010,1,X,2022,5460,0,0
1,IN,41XX,8,NL,,2010,1,X,2022,6150,0,0
1,IN,5203,1,XX,,2010,1,1,2022,901846,170400,0
1,IN,52XX,3,XX,,2010,1,0,2022,3126148,250666,0
1,IN,52XX,3,XX,,2010,2,0,2022,563115,4066,0
1,IN,5301,1,XX,,2010,1,1,2022,15084,2057,0
1,IN,53XX,1,,XQ,1220,1,X,2022,2148798,4994969,3514
1,IN,53XX,1,,XQ,1220,2,X,2022,59707,7355,117
1,IN,53XX,3,XX,,2010,1,0,2022,9459,138,0
1,IN,54XX,3,,XQ,1220,1,X,2022,4162,98,82
1,IN,54XX,8,JA,,2010,1,X,2022,6000,0,0
1,IN,55XX,3,XX,,2010,1,0,2022,1345881,10353,0
1,IN,55XX,3,XX,,2010,2,0,2022,563923,1251,0
1,IN,70XX,5,,XA,1220,2,X,2022,2500,0,0
1,IN,70XX,5,,XC,1220,1,X,2022,322724,0,11361
1,IN,70XX,5,,XM,1220,1,X,2022,327655,0,11453
1,IN,70XX,5,,XM,1220,2,X,2022,10206,0,92
1,IN,70XX,5,,XO,1220,1,X,2022,13707,0,119
1,IN,70XX,5,,XO,1220,2,X,2022,53507,0,1225
1,IN,70XX,5,,XQ,1220,2,X,2022,114694,0,3894
1,IN,70XX,8,,XA,1220,1,X,2022,589736,0,28133
1,IN,70XX,8,,XA,1220,2,X,2022,353556,0,14823
1,IN,70XX,8,,XC,1220,1,X,2022,735137,0,35384
1,IN,70XX,8,,XC,1220,2,X,2022,346548,0,13388
1,IN,70XX,8,,XM,1220,1,X,2022,436689,0,20565
1,IN,70XX,8,,XM,1220,2,X,2022,278495,0,14759
1,IN,70XX,8,,XN,1220,1,X,2022,650,0,12
1,IN,70XX,8,,XN,1220,2,X,2022,310,0,14
1,IN,70XX,8,,XO,1220,1,X,2022,2537450,0,118706
1,IN,70XX,8,,XO,1220,2,X,2022,2491509,0,85213
1,IN,70XX,8,,XQ,1220,1,X,2022,1406712,0,62902
1,IN,70XX,8,,XQ,1220,2,X,2022,826437,0,29919
1,IN,70XX,8,,XS,1220,2,X,2022,98,0,11
1,IN,80XX,4,,XQ,1220,1,X,2022,3157,0,0
1,IN,80XX,4,,XQ,1220,2,X,2022,2646,0,58
1,IN,80XX,4,JA,,2010,1,X,2022,4600,0,0
1,IN,80XX,4,MX,,2010,1,X,2022,21400,0,0
1,KS,0101,5,,XO,1220,1,X,2022,58011,0,1136
1,KS,0104,5,,XQ,1220,1,X,2022,84732,0,1458
1,KS,0105,6,,XB,1220,1,X,2022,3041091,0,296
1,KS,0106,5,,XB,1220,1,X,2022,2238889,0,50138
1,KS,0106,5,,XB,1220,2,X,2022,6986,0,431
1,KS,0115,5,,XB,1220,1,X,2022,5294255,0,139973
1,KS,0115,5,,XB,1220,2,X,2022,1357325,0,29392
1,KS,0115,5,,XO,1220,2,X,2022,26073,0,775
1,KS,01XX,3,,XQ,1220,1,X,2022,10501,1,184
1,KS,01XX,5,MX,,2010,1,0,2022,34428,0,0
1,KS,0209,5,,XQ,1220,1,X,2022,84950,0,2739
1,KS,0209,5,,XQ,1220,2,X,2022,36451,0,1498
1,KS,0212,5,,XQ,1220,1,X,2022,816391,0,9299
1,KS,0212,5,,XQ,1220,2,X,2022,154297,0,1337
1,KS,04XX,8,,XQ,1220,1,X,2022,3007,0,59
1,KS,0701,5,,XB,1220,1,X,2022,2969,0,77
1,KS,0701,5,,XO,1220,1,X,2022,890579,0,18238
1,KS,0701,5,,XO,1220,2,X,2022,321440,0,3764
1,KS,0701,5,,XQ,1220,1,X,2022,2891,0,56
1,KS,0704,5,,XO,1220,1,X,2022,417445,0,7678
1,KS,0704,5,,XO,1220,2,X,2022,92263,0,1235
1,KS,0704,7,,XO,1220,1,X,2022,361125,0,0
1,KS,0708,5,,XC,1220,1,X,2022,90959,0,7108
1,KS,0708,5,,XM,1220,1,X,2022,43835,0,3661
1,KS,0708,5,,XO,1220,1,X,2022,9058941,0,204426
1,KS,0708,5,,XO,1220,2,X,2022,1084578,0,18166
1,KS,0708,5,,XQ,1220,1,X,2022,2389417,0,3025
1,KS,0708,5,,XQ,1220,2,X,2022,134174,0,3681
1,KS,0708,8,,XO,1220,1,X,2022,39100,0,856
1,KS,0712,5,,XA,1220,1,X,2022,93889,0,9700
1,KS,0712,5,,XA,1220,2,X,2022,5667,0,24
1,KS,0712,5,,XB,1220,1,X,2022,20643,0,314
1,KS,0712,5,,XC,1220,1,X,2022,194166,0,6867
1,KS,0712,5,,XC,1220,2,X,2022,53962,0,1068
1,KS,0712,5,,XM,1220,1,X,2022,377791,0,19801
1,KS,0712,5,,XM,1220,2,X,2022,230958,0,1533
1,KS,0712,5,,XN,1220,1,X,2022,5215,0,162
1,KS,0712,5,,XO,1220,1,X,2022,921810,0,30350
1,KS,0712,5,,XO,1220,2,X,2022,354628,0,4913
1,KS,0712,5,,XQ,1220,1,X,2022,10577707,0,244123
1,KS,0712,5,,XQ,1220,2,X,2022,3749589,0,54322
1,KS,0712,5,,XS,1220,1,X,2022,45112,0,1238
1,KS,0712,6,,XQ,1220,1,X,2022,114311,0,3739
1,KS,0712,6,,XQ,1220,2,X,2022,2399146,0,106752
1,KS,07XX,3,,XA,1220,1,X,2022,42719,887,281
1,KS,07XX,3,,XC,1220,1,X,2022,8383,14,141
1,KS,07XX,3,,XM,1220,1,X,2022,13627,74,412
1,KS,07XX,3,,XO,1220,1,X,2022,14113,8,177
1,KS,07XX,3,,XO,1220,2,X,2022,11067,400,587
1,KS,07XX,3,,XQ,1220,1,X,2022,1060552,3736,12189
1,KS,07XX,3,,XQ,1220,2,X,2022,85243,219,1357
1,KS,0901,5,,XA,1220,1,X,2022,140555,0,1246
1,KS,0901,5,,XA,1220,2,X,2022,28909,0,564
1,KS,0901,5,,XC,1220,1,X,2022,33133,0,1213
1,KS,0901,5,,XC,1220,2,X,2022,6238,0,413
1,KS,0901,5,,XM,1220,1,X,2022,225119,0,5196
1,KS,0901,5,,XM,1220,2,X,2022,31367,0,260
1,KS,0901,5,,XO,1220,1,X,2022,26448338,0,796823
1,KS,0901,5,,XO,1220,2,X,2022,14745533,0,345137
1,KS,0901,5,,XQ,1220,1,X,2022,282592,0,7027
1,KS,0901,5,,XQ,1220,2,X,2022,5622,0,110
1,KS,0901,5,,XS,1220,1,X,2022,19420,0,1234
1,KS,0901,6,,XM,1220,1,X,2022,126369,0,1826
1,KS,0901,6,,XO,1220,1,X,2022,1926056,0,123622
1,KS,0901,6,,XQ,1220,1,X,2022,292087,0,4631
1,KS,0901,8,,XO,1220,1,X,2022,17845,0,0
1,KS,09XX,1,,XO,1220,2,X,2022,95439,26810,3367
1,KS,09XX,3,,XA,1220,1,X,2022,2307599,8895,1233
1,KS,09XX,3,,XA,1220,2,X,2022,13020,31,131
1,KS,09XX,3,,XO,1220,1,X,2022,2484319,26141,33507
1,KS,09XX,3,,XO,1220,2,X,2022,103905,211,1386
1,KS,09XX,3,,XQ,1220,1,X,2022,454551,2791,8336
1,KS,09XX,3,,XQ,1220,2,X,2022,178811,1288,507
1,KS,1012,3,,XO,1220,1,X,2022,2669,34,0
1,KS,10XX,1,XX,,2010,1,1,2022,9303457,2229841,0
1,KS,16XX,3,,XA,1220,1,X,2022,36945,129,690
1,KS,16XX,3,,XA,1220,2,X,2022,3318,1,134
1,KS,16XX,3,,XQ,1220,2,X,2022,6080,117,119
1,KS,17XX,3,XX,,2010,2,0,2022,184067,14,0
1,KS,18XX,1,XX,,2010,1,1,2022,49662,9063,0
1,KS,18XX,1,XX,,2010,2,0,2022,30257,625,0
1,KS,18XX,1,XX,,2010,2,1,2022,34009,1992,0
1,KS,2006,3,,XA,1220,1,X,2022,6388,110,78
1,KS,2006,3,,XM,1220,1,X,2022,3546033,3703,508
1,KS,2006,3,,XM,1220,2,X,2022,1080911,6673,80
1,KS,2006,3,,XO,1220,1,X,2022,159252,6419,3074
1,KS,2006,3,,XQ,1220,1,X,2022,54908,363,997
1,KS,2006,3,,XQ,1220,2,X,2022,58169,702,1123
1,KS,20XX,3,,XA,1220,1,X,2022,22091639,75510,215664
1,KS,20XX,3,,XA,1220,2,X,2022,4646336,8609,65680
1,KS,20XX,3,,XC,1220,1,X,2022,10659771,40238,97443
1,KS,20XX,3,,XC,1220,2,X,2022,3511559,6067,35633
1,KS,20XX,3,,XM,1220,1,X,2022,3784901,30683,47699
1,KS,20XX,3,,XM,1220,2,X,2022,814743,1571,14569
1,KS,20XX,3,,XN,1220,1,X,2022,7822,35,338
1,KS,20XX,3,,XO,1220,1,X,2022,29695811,135636,248797
1,KS,20XX,3,,XO,1220,2,X,2022,7455223,21416,66559
1,KS,20XX,3,,XQ,1220,1,X,2022,34586857,117138,219044
1,KS,20XX,3,,XQ,1220,2,X,2022,7436040,23729,29440
1,KS,20XX,3,XX,,2010,1,0,2022,24064225,62736,0
1,KS,20XX,3,XX,,2010,1,1,2022,16000,1,0
1,KS,20XX,3,XX,,2010,2,0,2022,15082013,25915,0
1,KS,20XX,3,XX,,2010,2,1,2022,17755,45,0
1,KS,20XX,8,,XA,1220,1,X,2022,206839,0,3351
1,KS,20XX,8,,XC,1220,1,X,2022,482991,0,4296
1,KS,20XX,8,,XM,1220,1,X,2022,388158,0,1902
1,KS,20XX,8,,XO,1220,1,X,2022,432509,0,441
1,KS,20XX,8,,XQ,1220,1,X,2022,566609,0,1666
1,KS,20XX,8,JA,,2010,1,X,2022,17298,0,0
1,KS,20XX,8,MX,,2010,1,X,2022,38157,0,0
1,KS,2301,3,XX,,2010,1,0,2022,9029820,8848,0
1,KS,2301,5,BS,,2010,1,0,2022,79563,0,0
1,KS,2301,5,CH,,2010,1,1,2022,4867,0,0
1,KS,2301,5,CM,,2010,1,0,2022,42987,0,0
1,KS,2301,5,CO,,2010,1,0,2022,30368,0,0
1,KS,2301,5,DF,,2010,1,0,2022,182218,0,0
1,KS,2301,5,JA,,2010,1,0,2022,64725,0,0
1,KS,2301,5,MX,,2010,1,0,2022,182237,0,0
1,KS,2301,5,MX,,2010,2,0,2022,16166,0,0
1,KS,2301,5,NL,,2010,1,0,2022,8200875,0,0
1,KS,2301,5,OT,,2010,1,0,2022,77359,0,0
1,KS,2301,5,PU,,2010,1,0,2022,467235,0,0
1,KS,2301,5,QR,,2010,1,0,2022,917044,0,0
1,KS,2301,5,QR,,2010,2,0,2022,612044,0,0
1,KS,2301,5,QT,,2010,1,0,2022,2279051,0,0
1,KS,2301,5,SL,,2010,1,0,2022,118386,0,0
1,KS,2301,5,TM,,2010,1,0,2022,1583057,0,0
1,KS,2301,5,TM,,2010,2,0,2022,58226,0,0
1,KS,2301,5,VE,,2010,1,0,2022,1063505,0,0
1,KS,2301,5,VE,,2010,2,0,2022,2552,0,0
1,KS,2301,6,HG,,2010,1,0,2022,3880530,0,0
1,KS,2301,6,MX,,2010,1,0,2022,569419,0,0
1,KS,2301,6,NL,,2010,1,0,2022,10221058,0,0
1,KS,2301,6,QT,,2010,1,0,2022,344734,0,0
1,KS,2301,6,TM,,2010,1,0,2022,4355029,0,0
1,KS,2301,8,TM,,2010,1,X,2022,201503,0,0
1,KS,2302,5,CO,,2010,1,0,2022,41500,0,0
1,KS,2303,5,AG,,2010,2,0,2022,2990,0,0
1,KS,2303,5,CH,,2010,1,0,2022,45523,0,0
1,KS,2303,5,CO,,2010,1,0,2022,7525953,0,0
1,KS,2303,5,CO,,2010,2,0,2022,1094135,0,0
1,KS,2303,5,DF,,2010,1,0,2022,221927,0,0
1,KS,2303,5,DF,,2010,2,0,2022,4428,0,0
1,KS,2303,5,HG,,2010,1,0,2022,4150,0,0
1,KS,2303,5,MX,,2010,1,0,2022,14379433,0,0
1,KS,2303,5,MX,,2010,2,0,2022,2144521,0,0
1,KS,2303,5,NL,,2010,1,0,2022,79456,0,0
1,KS,2303,6,AG,,2010,1,0,2022,7297895,0,0
1,KS,2303,6,CO,,2010,1,0,2022,14625279,0,0
1,KS,2303,6,DF,,2010,1,0,2022,6264516,0,0
1,KS,2303,6,DF,,2010,1,1,2022,1255838,0,0
1,KS,2303,6,DF,,2010,2,0,2022,291039,0,0
1,KS,2303,6,DG,,2010,1,0,2022,88378874,0,0
1,KS,2303,6,GT,,2010,1,0,2022,1660792,0,0
1,KS,2303,6,HG,,2010,1,0,2022,13607692,0,0
1,KS,2303,6,JA,,2010,1,0,2022,24175455,0,0
1,KS,2303,6,MX,,2010,1,0,2022,46825550,0,0
1,KS,2303,6,NL,,2010,1,0,2022,103209638,0,0
1,KS,2303,6,PU,,2010,1,0,2022,516897,0,0
1,KS,2303,6,QT,,2010,1,0,2022,67597791,0,0
1,KS,2303,6,SI,,2010,1,0,2022,192335,0,0
1,KS,2303,6,TM,,2010,1,0,2022,162426,0,0
1,KS,2304,3,XX,,2010,1,0,2022,174217,653,0
1,KS,2304,3,XX,,2010,2,0,2022,28694,30,0
1,KS,2304,5,AG,,2010,1,0,2022,2271123,0,0
1,KS,2304,5,AG,,2010,1,1,2022,119684,0,0
1,KS,2304,5,AG,,2010,2,0,2022,272232,0,0
1,KS,2304,5,BC,,2010,1,0,2022,929355,0,0
1,KS,2304,5,BC,,2010,2,0,2022,25954,0,0
1,KS,2304,5,CH,,2010,1,0,2022,6631147,0,0
1,KS,2304,5,CH,,2010,2,0,2022,144480,0,0
1,KS,2304,5,CM,,2010,1,0,2022,2961900,0,0
1,KS,2304,5,CM,,2010,2,0,2022,73090,0,0
1,KS,2304,5,CO,,2010,1,0,2022,10245618,0,0
1,KS,2304,5,CO,,2010,2,0,2022,23880,0,0
1,KS,2304,5,CS,,2010,1,0,2022,44948,0,0
1,KS,2304,5,CS,,2010,2,0,2022,3600,0,0
1,KS,2304,5,DF,,2010,1,0,2022,89002690,0,0
1,KS,2304,5,DF,,2010,1,1,2022,11456750,0,0
1,KS,2304,5,DF,,2010,2,0,2022,2036864,0,0
1,KS,2304,5,DG,,2010,1,0,2022,43679869,0,0
1,KS,2304,5,DG,,2010,2,0,2022,64559,0,0
1,KS,2304,5,GR,,2010,1,0,2022,61110,0,0
1,KS,2304,5,GT,,2010,1,0,2022,30253690,0,0
1,KS,2304,5,GT,,2010,1,1,2022,323820,0,0
1,KS,2304,5,GT,,2010,2,0,2022,63261,0,0
1,KS,2304,5,HG,,2010,1,0,2022,6668442,0,0
1,KS,2304,5,HG,,2010,1,1,2022,4282,0,0
1,KS,2304,5,HG,,2010,2,0,2022,25515,0,0
1,KS,2304,5,JA,,2010,1,0,2022,24702101,0,0
1,KS,2304,5,JA,,2010,1,1,2022,88472,0,0
1,KS,2304,5,JA,,2010,2,0,2022,938244,0,0
1,KS,2304,5,MI,,2010,1,0,2022,105318,0,0
1,KS,2304,5,MI,,2010,2,0,2022,44400,0,0
1,KS,2304,5,MO,,2010,1,0,2022,20770651,0,0
1,KS,2304,5,MX,,2010,1,0,2022,122113415,0,0
1,KS,2304,5,MX,,2010,1,1,2022,1517343,0,0
1,KS,2304,5,MX,,2010,2,0,2022,9081282,0,0
1,KS,2304,5,NA,,2010,1,0,2022,3365,0,0
1,KS,2304,5,NL,,2010,1,0,2022,95170289,0,0
1,KS,2304,5,NL,,2010,1,1,2022,5499473,0,0
1,KS,2304,5,NL,,2010,2,0,2022,4264849,0,0
1,KS,2304,5,OT,,2010,1,0,2022,49660252,0,0
1,KS,2304,5,OT,,2010,1,1,2022,468521,0,0
1,KS,2304,5,OT,,2010,2,0,2022,9894628,0,0
1,KS,2304,5,PU,,2010,1,0,2022,11114121,0,0
1,KS,2304,5,PU,,2010,2,0,2022,2260645,0,0
1,KS,2304,5,QR,,2010,1,0,2022,4051411,0,0
1,KS,2304,5,QT,,2010,1,0,2022,15730522,0,0
1,KS,2304,5,QT,,2010,1,1,2022,24889,0,0
1,KS,2304,5,QT,,2010,2,0,2022,2309280,0,0
1,KS,2304,5,SI,,2010,1,0,2022,18573071,0,0
1,KS,2304,5,SI,,2010,2,0,2022,227326,0,0
1,KS,2304,5,SL,,2010,1,0,2022,5554777,0,0
1,KS,2304,5,SL,,2010,2,0,2022,58797,0,0
1,KS,2304,5,SO,,2010,1,0,2022,28407,0,0
1,KS,2304,5,SO,,2010,1,1,2022,19020,0,0
1,KS,2304,5,SO,,2010,2,0,2022,12284,0,0
1,KS,2304,5,TB,,2010,1,0,2022,235921,0,0
1,KS,2304,5,TB,,2010,2,0,2022,4680,0,0
1,KS,2304,5,TL,,2010,1,0,2022,615272,0,0
1,KS,2304,5,TM,,2010,1,0,2022,4918164,0,0
1,KS,2304,5,TM,,2010,2,0,2022,9585,0,0
1,KS,2304,5,VE,,2010,1,0,2022,415914,0,0
1,KS,2304,5,VE,,2010,2,0,2022,6197,0,0
1,KS,2304,5,YU,,2010,1,0,2022,472000,0,0
1,KS,2304,5,YU,,2010,2,0,2022,6894,0,0
1,KS,2304,5,ZA,,2010,1,0,2022,2467997,0,0
1,KS,2304,5,ZA,,2010,2,0,2022,1193352,0,0
1,KS,2304,6,AG,,2010,1,0,2022,663407245,0,0
1,KS,2304,6,BC,,2010,1,0,2022,198224,0,0
1,KS,2304,6,DF,,2010,1,0,2022,468795,0,0
1,KS,2304,6,GT,,2010,1,0,2022,11735495,0,0
1,KS,2304,6,GT,,2010,1,1,2022,8953905,0,0
1,KS,2304,6,JA,,2010,1,0,2022,141299,0,0
1,KS,2304,6,MI,,2010,1,0,2022,2758215,0,0
1,KS,2304,6,MO,,2010,1,1,2022,98023,0,0
1,KS,2304,6,MX,,2010,1,0,2022,78361883,0,0
1,KS,2304,6,NL,,2010,1,0,2022,237853013,0,0
1,KS,2304,6,NL,,2010,1,1,2022,6011864,0,0
1,KS,2304,6,PU,,2010,1,0,2022,6020148,0,0
1,KS,2304,6,QT,,2010,1,0,2022,40308243,0,0
1,KS,2304,6,SL,,2010,1,0,2022,21729342,0,0
1,KS,2304,6,VE,,2010,1,0,2022,29788,0,0
1,KS,2304,8,AG,,2010,1,X,2022,106745,0,0
1,KS,2304,8,CO,,2010,1,X,2022,25483,0,0
1,KS,2304,8,DF,,2010,1,X,2022,212663,0,0
1,KS,2304,8,DG,,2010,1,X,2022,23025,0,0
1,KS,2304,8,GT,,2010,1,X,2022,20935,0,0
1,KS,2304,8,HG,,2010,1,X,2022,15365,0,0
1,KS,2304,8,JA,,2010,1,X,2022,105999,0,0
1,KS,2304,8,JA,,2010,2,X,2022,14700,0,0
1,KS,2304,8,MI,,2010,1,X,2022,29196,0,0
1,KS,2304,8,MX,,2010,1,X,2022,95975,0,0
1,KS,2304,8,NL,,2010,1,X,2022,685926,0,0
1,KS,2304,8,OT,,2010,1,X,2022,6723,0,0
1,KS,2304,8,PU,,2010,1,X,2022,115940,0,0
1,KS,2304,8,QR,,2010,1,X,2022,9340,0,0
1,KS,2304,8,QT,,2010,1,X,2022,69503,0,0
1,KS,2304,8,SI,,2010,1,X,2022,727011,0,0
1,KS,2304,8,SL,,2010,1,X,2022,11055,0,0
1,KS,2304,8,TM,,2010,1,X,2022,223377,0,0
1,KS,2304,8,TM,,2010,2,X,2022,46546,0,0
1,KS,2304,8,VE,,2010,1,X,2022,9000,0,0
1,KS,2304,8,ZA,,2010,1,X,2022,9350,0,0
1,KS,2305,5,CO,,2010,1,0,2022,40473,0,0
1,KS,2305,5,GT,,2010,1,0,2022,16200,0,0
1,KS,2305,5,JA,,2010,1,0,2022,1376228,0,0
1,KS,2305,5,MX,,2010,1,0,2022,135863,0,0
1,KS,2305,5,NL,,2010,1,0,2022,2517948,0,0
1,KS,2305,5,NL,,2010,2,0,2022,3195980,0,0
1,KS,2305,5,PU,,2010,1,0,2022,14110,0,0
1,KS,2305,5,PU,,2010,2,0,2022,4007,0,0
1,KS,2305,5,QT,,2010,1,0,2022,584645,0,0
1,KS,2305,5,QT,,2010,2,0,2022,15760,0,0
1,KS,2305,5,TM,,2010,1,0,2022,1923132,0,0
1,KS,2305,5,TM,,2010,2,0,2022,119445,0,0
1,KS,2305,8,JA,,2010,1,X,2022,5799,0,0
1,KS,2305,8,NL,,2010,1,X,2022,15161,0,0
1,KS,2305,8,OA,,2010,1,X,2022,8000,0,0
1,KS,2305,8,TM,,2010,1,X,2022,571305,0,0
1,KS,2310,5,NL,,2010,1,0,2022,56645,0,0
1,KS,2401,5,BC,,2010,1,0,2022,288184,0,0
1,KS,2401,5,CH,,2010,1,0,2022,46207314,0,0
1,KS,2401,5,CH,,2010,2,0,2022,679776,0,0
1,KS,2401,5,GT,,2010,1,0,2022,12987,0,0
1,KS,2401,5,JA,,2010,1,0,2022,52458,0,0
1,KS,2401,5,JA,,2010,2,0,2022,5888,0,0
1,KS,2401,5,MX,,2010,1,0,2022,390537,0,0
1,KS,2401,5,NL,,2010,1,0,2022,74991,0,0
1,KS,2401,5,NL,,2010,2,0,2022,71021,0,0
1,KS,2401,5,PU,,2010,1,0,2022,51005117,0,0
1,KS,2401,5,SO,,2010,1,0,2022,52060,0,0
1,KS,2402,3,XX,,2010,1,0,2022,3195,50,0
1,KS,2402,5,CH,,2010,1,0,2022,263261898,0,0
1,KS,2402,5,CH,,2010,1,1,2022,661207,0,0
1,KS,2402,5,CH,,2010,2,0,2022,17620009,0,0
1,KS,2402,5,DF,,2010,1,0,2022,133728,0,0
