TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AK,02,5,MX,,2010,15506,0,0,1,0,12,2023
1,AK,03,5,,XC,1220,247329,0,3890,1,X,12,2023
1,AK,15,5,,XC,1220,808764,0,5996,1,X,12,2023
1,AK,16,5,,XC,1220,381305,0,11148,1,X,12,2023
1,AK,22,5,,XA,1220,2559,0,8,1,X,12,2023
1,AK,23,5,,XC,1220,531017,0,2580,1,X,12,2023
1,AK,27,5,,XC,1220,5417252,0,57229,1,X,12,2023
1,AK,27,5,NL,,2010,57264,0,0,1,0,12,2023
1,AK,27,6,CO,,2010,36319,0,0,1,0,12,2023
1,AK,32,5,NL,,2010,45000,0,0,1,0,12,2023
1,AK,34,5,TM,,2010,3293,0,0,1,0,12,2023
1,AK,34,5,TM,,2010,11243,0,0,2,0,12,2023
1,AK,38,5,NL,,2010,160201,0,0,1,0,12,2023
1,AK,38,5,TM,,2010,14025,0,0,1,0,12,2023
1,AK,38,5,TM,,2010,3630,0,0,2,0,12,2023
1,AK,39,5,,XC,1220,6679,0,372,1,X,12,2023
1,AK,39,5,,XY,1220,10278,0,211,1,X,12,2023
1,AK,39,5,DG,,2010,13311,0,0,1,0,12,2023
1,AK,39,5,JA,,2010,4190,0,0,1,0,12,2023
1,AK,39,5,MX,,2010,2739,0,0,1,0,12,2023
1,AK,39,5,QT,,2010,31868,0,0,1,0,12,2023
1,AK,39,5,TM,,2010,3792,0,0,2,0,12,2023
1,AK,39,6,,XA,1220,2889,0,56,2,X,12,2023
1,AK,40,5,NL,,2010,7653,0,0,1,0,12,2023
1,AK,42,5,,XC,1220,4227,0,82,2,X,12,2023
1,AK,42,5,MX,,2010,56879,0,0,1,0,12,2023
1,AK,44,1,,XC,1220,342688,2399150,3392,1,X,12,2023
1,AK,48,6,NL,,2010,38594,0,0,1,0,12,2023
1,AK,56,5,NL,,2010,578929,0,0,2,0,12,2023
1,AK,63,3,,XC,1220,2525,28,7,1,X,12,2023
1,AK,63,3,,XO,1220,2556,293,74,1,X,12,2023
1,AK,63,3,,XQ,1220,2545,62,66,1,X,12,2023
1,AK,70,5,,XC,1220,3502,0,83,2,X,12,2023
1,AK,72,6,CO,,2010,133379,0,0,1,0,12,2023
1,AK,73,3,,XC,1220,6350,24,124,1,X,12,2023
1,AK,73,5,,XC,1220,572888,0,11228,2,X,12,2023
1,AK,73,5,,XY,1220,102949,0,2018,1,X,12,2023
1,AK,73,5,CO,,2010,23641,0,0,1,0,12,2023
1,AK,73,5,MX,,2010,39717,0,0,1,0,12,2023
1,AK,73,5,NL,,2010,36600,0,0,1,0,12,2023
1,AK,73,5,SL,,2010,30648,0,0,1,0,12,2023
